ax,ay,az
1.507240,0.606421,0.808755
1.507240,0.606421,0.808755
1.506845,0.632434,0.780387
1.506056,0.682173,0.726269
1.505266,0.731912,0.672080
1.504516,0.781589,0.617962
1.503727,0.831328,0.563844
1.515213,0.897626,0.475841
1.543078,0.986044,0.342774
1.570904,1.074400,0.209636
1.598770,1.162818,0.076570
1.626596,1.251236,-0.056568
1.564313,1.312406,-0.084723
1.315575,1.317226,0.104159
1.066799,1.322107,0.293113
0.818061,1.326926,0.481995
0.569285,1.331807,0.670878
0.384883,1.325938,0.800054
0.412709,1.284787,0.732141
0.440535,1.243637,0.664299
0.468361,1.202548,0.596386
0.496187,1.161397,0.528544
0.500371,1.119505,0.425472
0.340993,1.072238,0.078692
0.181575,1.024970,-0.268017
0.022197,0.977765,-0.614727
-0.137221,0.930497,-0.961436
-0.294823,0.883662,-1.308711
-0.383116,0.852150,-1.676643
-0.471410,0.820639,-2.044504
-0.559703,0.789065,-2.412365
-0.647996,0.757554,-2.780297
-0.736329,0.726042,-3.148159
-0.709451,0.518930,-2.783552
-0.673849,0.298534,-2.363482
-0.638287,0.078199,-1.943413
-0.602725,-0.142197,-1.523344
-0.567123,-0.362594,-1.103275
-0.709727,-0.544249,-0.913331
-0.889629,-0.717872,-0.771563
-1.069532,-0.891434,-0.629795
-1.249473,-1.065057,-0.488027
-1.429376,-1.238618,-0.346259
-1.610580,-1.402911,-0.112879
-1.792298,-1.563930,0.153184
-1.973977,-1.724886,0.419247
-2.155655,-1.885843,0.685309
-2.337373,-2.046862,0.951443
-2.265262,-2.017204,0.794111
-2.045456,-1.876637,0.390454
-1.825650,-1.736132,-0.013273
-1.605844,-1.595565,-0.416930
-1.386038,-1.455060,-0.820587
-1.263051,-1.364171,-1.071370
-1.225121,-1.316903,-1.187953
-1.187190,-1.269636,-1.304466
-1.149260,-1.222368,-1.421050
-1.111330,-1.175101,-1.537563
-0.984909,-1.183071,-1.347973
-0.743118,-1.263148,-0.758971
-0.501288,-1.343225,-0.169968
-0.259497,-1.423301,0.419034
-0.017667,-1.503378,1.007966
0.159788,-1.510298,1.337273
0.213111,-1.375972,1.165510
0.266474,-1.241708,0.993747
0.319797,-1.107381,0.821913
0.373121,-0.973055,0.650150
0.436114,-0.808020,0.491687
0.530565,-0.542581,0.376518
0.625016,-0.277141,0.261349
0.719466,-0.011702,0.146110
0.813917,0.253738,0.030941
0.862465,0.467399,-0.059539
0.621266,0.354513,0.005827
0.380107,0.241565,0.071122
0.138948,0.128679,0.136489
-0.102251,0.015794,0.201784
-0.319925,-0.085167,0.262269
-0.063294,0.055214,0.224846
0.193298,0.195595,0.187494
0.449929,0.335915,0.150071
0.706560,0.476296,0.112648
0.963191,0.616678,0.075226
0.887212,0.580470,0.202421
0.790354,0.533141,0.339873
0.693535,0.485812,0.477326
0.596677,0.438544,0.614850
0.499818,0.391215,0.752302
0.403828,0.382935,0.816820
0.307957,0.381761,0.868037
0.212085,0.380526,0.919326
0.116253,0.379352,0.970614
0.020381,0.378116,1.021832
-0.028561,0.360754,1.086561
-0.061044,0.337707,1.155959
-0.093567,0.314660,1.225358
-0.126090,0.291675,1.294756
-0.158613,0.268628,1.364155
-0.114841,0.294764,1.352199
