ax,ay,az
0.232334,0.539499,-0.368780
0.227084,0.514070,-0.368780
0.300574,0.443437,-0.237458
0.253330,0.514070,-0.303119
0.253330,0.488642,-0.251528
0.245457,0.482992,-0.279670
0.232334,0.477341,-0.303119
0.300574,0.446262,-0.256219
0.282201,0.494293,-0.260909
0.232334,0.457564,-0.321880
0.258580,0.463214,-0.303119
0.279577,0.494293,-0.340640
0.282201,0.466040,-0.251528
0.379313,0.451913,-0.171797
0.368814,0.409533,-0.209318
0.305823,0.324773,-0.181178
0.300574,0.333249,-0.190558
0.274328,0.336074,-0.209318
0.284826,0.338899,-0.199938
0.221835,0.344550,-0.223388
0.290075,0.353026,-0.153037
0.311073,0.375629,-0.293740
0.190339,0.426485,-0.350020
0.166718,0.290868,-0.387541
0.213961,0.141125,-0.429751
0.111599,0.002684,-0.415681
0.019737,-0.268548,-0.448512
0.206087,-0.339182,-0.223388
0.313697,0.059190,-0.321880
0.413433,0.245663,-0.392231
0.413433,0.129824,-0.242149
0.447554,0.028112,-0.012335
0.282201,-0.152709,0.109607
0.261204,0.107221,-0.171797
0.626029,0.375629,-0.040475
0.615531,0.412358,-0.092066
0.639153,0.344550,-0.199938
0.510545,0.282392,-0.387541
0.591909,0.211759,-0.410991
0.694270,0.288043,-0.453202
0.856998,0.514070,-0.434442
1.274316,0.497118,0.480123
1.804493,0.367153,1.877764
1.993467,0.734447,1.910595
1.833364,0.855937,1.511939
2.059083,0.762701,2.285801
1.972470,0.429310,2.642247
2.064332,0.689242,2.675078
1.531530,0.991553,1.915285
1.668012,0.991553,1.873075
1.536780,0.901142,2.009087
1.489536,0.838985,1.957497
1.597146,0.960475,2.098199
1.447542,1.214754,1.615121
1.017101,1.356021,0.775598
0.807130,1.327768,0.667726
0.725765,1.008505,1.094522
0.704769,1.005680,1.000721
0.586660,1.341895,0.724007
0.408184,1.539668,0.860019
0.087978,1.471860,0.147128
-0.292595,1.562271,-0.593904
-0.549809,1.324942,-0.340640
-0.581306,0.983077,0.156507
-0.528813,0.833334,0.123677
-0.712538,0.858762,-0.054546
-1.003872,0.788129,0.222168
-1.337202,0.028112,-0.026405
-1.457935,0.172204,-0.664256
-1.854256,-0.189439,-0.987871
-1.457935,-0.322230,-0.720536
-1.699403,-1.028565,-1.076982
-1.549798,-0.825140,-1.377146
-1.678405,-0.641493,-2.343301
-1.830635,-0.271373,-2.516835
-1.568171,-0.234644,-2.043137
-1.465810,-0.178137,-1.489708
-1.184973,0.030937,-1.686691
-1.463185,0.053540,-1.424048
-1.300457,-0.480449,-0.823718
-1.090486,-0.878822,-0.753366
-1.300457,-0.918377,-1.236444
-1.447437,-1.073771,-1.588199
-1.276835,-1.446715,-0.645495
-1.116732,-1.370430,-0.758057
-1.111483,-1.641663,0.151818
-1.405442,-1.452365,-0.265598
-1.158726,-1.511697,-0.425062
-1.292583,-1.935499,-0.026405
-1.135104,-2.065464,0.348800
-1.022245,-2.206731,0.512953
-0.368710,-2.141749,0.648966
-0.358211,-2.017434,0.625515
-0.969753,-1.969403,0.029876
-0.888388,-2.116321,-0.659565
0.027611,-2.817004,1.408758
0.164092,-1.785756,1.103903
-0.326715,-2.082416,0.705246
-0.242727,-1.477793,-0.162417
-0.463197,-1.489095,-0.486033
