ax,ay,az
0.093414,0.220787,-0.103667
0.103793,0.207702,-0.100800
0.097565,0.185893,-0.077858
0.083034,0.113926,-0.023371
0.031138,0.185893,-0.095064
0.058124,0.229510,0.016776
0.126627,0.188074,-0.006165
0.172296,0.166266,-0.011901
0.107945,0.181532,-0.029107
0.139082,0.240414,-0.029107
0.112096,0.264403,-0.086461
0.041517,0.196798,-0.020504
0.080958,0.144458,-0.046313
0.141158,0.061586,-0.052049
0.095489,-0.010381,-0.163889
0.116248,-0.232825,-0.115138
0.207586,-0.466173,0.008173
0.255330,-0.751862,0.074131
0.411019,-0.732235,0.045454
0.527266,-0.527237,0.033983
0.467067,-0.359313,-0.046313
0.512736,-0.344047,0.177368
0.649742,-0.241548,0.174500
0.660121,-0.040912,0.203178
0.568784,-0.003839,0.269135
0.857327,0.081214,0.736570
0.938285,0.364721,0.553037
0.944514,0.611155,0.383843
1.069064,0.602432,0.518625
1.353456,0.489029,0.940178
1.567269,0.574081,0.842676
1.583876,0.689665,0.690687
1.509145,0.833600,0.575979
1.492539,0.979714,0.403917
1.507070,1.319923,0.171633
1.372139,1.437688,0.211781
1.044154,1.463858,0.088469
0.896768,1.479124,0.022512
0.743155,1.518379,0.019644
0.570860,1.385348,-0.118006
0.307226,1.520560,-0.436322
0.076807,1.801887,-0.505147
-0.103793,1.825876,-0.596913
-0.332137,1.618697,-0.327349
-0.452536,1.518379,-0.505147
-0.518963,1.732100,-0.811991
-0.631060,1.832418,-0.797653
-0.851100,1.422422,-0.378967
-1.098127,0.831419,-0.387571
-1.054533,0.713654,-0.594046
-0.861479,0.896844,-0.748902
-1.129264,0.639506,-0.923832
-1.181160,0.314562,-1.047144
-1.081520,0.083394,-1.187661
-1.307788,-0.147772,-1.204868
-0.961120,0.318924,-1.167587
-1.343077,0.240414,-1.643627
-1.465552,0.122649,-1.809954
-1.536131,-0.132507,-1.918927
-1.421959,0.031055,-1.617818
-1.303636,-0.032189,-1.577670
-1.289105,-0.217559,-1.609214
-1.264195,-0.228463,-1.500242
-1.390822,-0.267718,-1.190529
-1.444794,-0.339685,-1.267957
-1.453098,-0.309154,-1.161852
-1.598407,-0.621012,-1.093027
-1.523677,-0.793298,-1.095895
-1.498766,-0.666810,-1.090159
-1.658607,-0.610108,-1.081556
-1.644076,-0.734415,-0.857875
-1.509146,-0.871808,-0.751770
-1.374215,-1.174942,-0.462131
-1.270422,-1.327600,-0.169625
-1.158326,-1.336323,-0.043445
-0.739004,-1.591480,0.641936
-0.199282,-1.805201,1.037680
-0.344592,-1.949135,0.618995
-0.460840,-2.298068,0.151559
-0.087186,-2.710244,0.343695
0.062276,-2.771308,0.011041
-0.467067,-2.359131,-1.425681
-0.649742,-1.739777,-1.462961
-0.201358,-1.504247,-0.100800
0.626907,-0.706065,1.117976
-0.311378,-1.403929,0.928707
1.087747,-0.326600,2.113071
0.855252,-0.099794,1.668576
1.077368,0.133554,1.682914
1.137567,-0.470535,1.734533
1.027547,-1.244728,2.006965
1.172857,-0.954678,2.090129
1.424035,-0.256814,2.024172
1.478007,0.168447,1.731665
1.465553,0.582804,1.725930
1.384594,0.582804,1.737401
1.397049,0.571900,1.780416
1.475932,0.617697,1.803358
1.407429,0.595889,1.774681
1.399125,0.578443,1.791887
