ax,ay,az
-0.083755,0.382095,0.067696
-0.004871,0.356329,-0.079826
0.054534,0.258769,-0.007790
0.064333,0.146585,0.346964
0.110052,0.059900,0.597468
0.242523,-0.041276,0.465469
0.389975,-0.161012,0.234496
0.396217,-0.313108,0.412609
0.337825,-0.577256,0.769493
0.457294,-1.093241,0.788314
0.590448,-1.347710,0.564037
0.565810,-1.323034,1.767147
0.635508,-1.278442,2.074113
1.498454,-1.253979,0.874403
2.409075,-0.774689,-0.060954
2.609406,0.047296,0.054456
1.927030,0.633160,0.624863
1.331852,1.051771,0.496516
1.004326,1.536991,0.470339
0.814287,1.921753,0.065921
0.993161,2.232327,-0.945683
0.879510,2.107672,-2.169541
0.339450,1.966398,-0.795624
-0.335177,1.767529,0.347015
-0.498434,1.654520,0.233025
-0.194839,1.937521,-1.223632
-0.482464,2.121579,-2.273385
-0.748065,2.033113,-1.824426
-0.494901,1.947332,-1.125013
-0.109335,1.882053,-1.030402
-0.002115,1.813131,-1.148907
-0.506348,1.410395,-1.276239
-0.982245,1.008243,-0.781826
-1.340016,0.750397,-0.396989
-1.394592,0.657171,-0.411853
-1.411598,0.591679,-0.671742
-1.321172,0.507468,-0.782840
-1.279857,0.385312,-1.169808
-1.502378,0.163576,-1.512133
-1.704170,-0.082730,-1.264419
-1.782654,-0.203929,-0.678946
-1.706196,-0.328531,-0.295529
-1.765459,-0.400590,-1.001283
-1.869005,-0.553697,-1.307184
-1.861962,-0.631820,-0.881865
-1.742140,-0.677528,-0.019914
-1.462900,-1.022351,-0.000434
-1.165147,-1.163918,-0.744134
-1.184838,-1.020729,-1.640987
-1.413812,-0.947872,-1.163365
-1.297500,-1.424210,-0.082565
-0.508657,-1.850081,0.009205
-0.053723,-1.504141,-1.028880
-0.408432,-1.398471,-2.009996
-0.614322,-1.602099,-1.418435
0.226058,-1.642437,-0.939849
1.344713,-1.788630,0.461563
1.882300,-1.639299,0.624507
1.834908,-1.297428,-0.435747
1.210028,-1.055323,-0.516407
0.853506,-0.795084,-0.330178
1.338919,-0.461961,-0.311205
2.283858,-0.350096,0.280153
2.337704,-0.037633,0.423566
1.151283,-0.231423,0.529744
0.033452,-0.327148,-0.014740
0.332902,0.178041,1.141445
0.968005,0.697695,0.747933
0.678259,0.507495,-0.118026
0.510574,0.618190,0.723887
0.505275,0.656985,1.345937
-0.010995,0.263289,0.938475
-0.153100,0.278446,0.634298
-0.339158,0.134513,0.578597
-0.705644,0.022700,0.214357
-0.673704,0.163735,0.285429
-0.418136,0.161954,0.789633
0.358365,0.257094,2.840997
0.349861,-0.466614,1.636315
-0.090963,-0.383440,-0.108742
0.084754,-0.056087,1.396667
-0.056809,-0.140617,1.315093
-0.498316,-0.302552,-0.156124
0.055358,-0.161171,0.287103
0.208440,-0.097940,0.402514
0.043181,-0.230040,0.334180
-0.085475,-0.368895,0.657127
-0.090562,-0.244240,1.109840
-0.017991,-0.448666,0.938373
-0.123869,-1.349545,3.321155
0.042709,-0.841511,0.206189
-0.110796,-0.062442,-1.240069
0.011876,0.263502,-1.288313
0.086686,0.015840,-0.571297
0.180857,-0.121180,0.550797
0.200502,-0.038112,0.855886
0.046360,-0.010564,0.706233
-0.133667,0.186124,0.718408
-0.119393,0.179557,0.571799
0.049894,0.009299,0.425494
