ax,ay,az
-0.037991,0.382003,0.457187
-0.034742,0.393412,0.490911
0.121254,0.484684,0.416719
0.329246,0.467571,0.649410
0.212250,0.421934,0.629176
0.017256,0.416230,0.308805
0.153752,0.421934,0.477421
0.095254,0.304992,0.531378
0.017256,0.496093,0.251475
0.105003,0.604479,-0.018312
0.114754,0.601627,-0.001450
0.131003,0.567400,0.076114
0.114754,0.550286,0.143560
0.157001,0.441900,0.352645
0.390993,0.336367,0.929314
0.072505,0.051140,0.389741
0.228499,-0.231232,0.521261
0.507989,-0.753196,0.983271
0.959722,-0.573504,1.155260
1.070219,-0.619140,1.047345
1.323709,-0.268312,0.676389
1.469954,-0.082915,0.737091
2.090681,0.436196,1.074324
2.210926,0.952455,0.929314
2.483917,1.317544,1.006877
2.188177,1.217716,0.993388
1.843690,1.183488,0.942803
1.421205,1.163523,0.504400
1.222962,1.129295,0.467304
0.988971,1.137852,0.538123
0.956472,1.217716,0.865240
0.683482,1.323248,0.409975
0.335746,1.249090,-0.085758
0.335746,1.186341,-0.085758
0.589236,1.066546,0.791048
0.514489,1.152114,0.892218
0.163501,1.089364,0.352645
0.108254,0.875444,-0.008195
0.186250,0.892558,-0.052035
0.179750,0.881149,-0.112737
0.225250,0.855478,-0.237513
0.244748,0.698604,-0.055407
0.017256,0.875444,-0.389268
-0.008742,0.975273,-0.429737
0.010758,0.798433,-0.463460
-0.151736,0.958160,-0.669172
-0.574221,1.003796,-0.470204
-0.648969,0.875444,-0.760225
-0.492975,0.935342,-0.810810
-0.473475,0.732831,-0.686033
-0.473475,0.718570,-0.955820
-0.613220,0.846921,-1.019895
-0.434477,0.732831,-1.036756
-0.752965,0.581661,-1.266074
-0.681468,0.647263,-1.178394
-0.782214,0.624445,-1.616797
-0.674968,0.667229,-1.481904
-0.496224,0.330662,-0.928842
-1.201448,-0.236937,-1.707850
-1.025955,-0.191301,-1.792159
-0.843962,-0.365289,-1.461670
-1.103952,-0.818798,-1.377362
-1.016205,-0.704708,-1.579701
-1.019455,-0.770310,-1.411085
-0.788713,-1.035570,-0.942330
-0.983707,-1.152513,-0.996288
-1.321695,-0.984230,-1.492021
-1.383442,-0.998491,-1.522372
-1.159200,-1.446295,-1.249213
-1.051954,-1.982520,-0.874884
-1.188449,-1.791419,-1.286309
-1.341193,-1.260898,-1.593191
-1.370442,-0.975673,-1.616797
-1.146201,-1.007048,-1.171650
-1.012956,-1.374988,-0.618587
-1.279446,-1.871282,-0.439854
-1.451689,-1.708703,-0.918724
-1.389942,-1.346466,-1.060362
-1.269695,-1.366432,-0.999660
-0.921958,-1.968259,-0.382524
-1.243697,-2.139395,-0.406130
-1.396442,-1.645953,-0.696151
-1.282695,-1.594612,-0.382524
-1.133201,-1.859873,0.092975
-0.509224,-1.409215,0.696623
-0.132238,-1.434886,1.411557
-0.291481,-1.300829,1.455398
-0.375979,-0.927184,1.485748
0.657483,-0.519311,1.135026
0.572987,-0.587765,1.303643
0.062756,-1.275159,1.715067
0.114754,-0.907218,2.059044
0.283747,-0.562095,1.947758
0.166752,-0.456561,1.563312
0.797228,0.185197,0.501027
1.219713,0.265060,0.487538
1.577199,0.627297,1.016994
1.960685,1.035171,1.212590
2.444918,0.966716,1.829726
2.516415,1.154966,1.893801
