ax,ay,az
0.068310,0.150427,0.103545
0.080827,0.216267,0.079141
0.146772,0.362664,0.113168
0.321120,0.522868,0.343520
0.581401,0.648555,0.620069
0.896655,0.763682,0.879919
1.262581,0.955477,1.046880
1.618638,1.193045,1.328290
1.871751,1.290387,1.732449
1.873350,1.048003,1.905494
1.671322,0.490421,1.843260
1.473789,-0.162631,1.674116
1.166282,-0.698433,1.351438
0.676763,-0.988142,0.861169
0.279491,-1.225067,0.361179
0.135800,-1.409406,0.036284
0.041872,-1.447419,0.099742
-0.239665,-1.517772,0.231982
-0.669883,-1.759139,-0.057100
-1.055245,-1.946011,-0.657221
-1.251869,-1.899150,-1.131385
-1.356935,-1.749756,-1.296957
-1.448989,-1.573569,-1.255820
-1.531862,-1.391032,-1.216271
-1.579860,-1.186626,-1.295138
-1.651678,-0.974157,-1.377875
-1.771631,-0.810849,-1.441035
-1.884941,-0.661901,-1.426915
-1.954084,-0.427098,-1.440241
-1.983887,-0.133769,-1.600754
-2.010381,0.163110,-1.783886
-1.958358,0.456974,-1.893010
-1.898367,0.753033,-1.968968
-1.865946,1.048860,-2.016751
-1.763443,1.260669,-2.061658
-1.462636,1.431540,-1.893143
-1.161277,1.640834,-1.453568
-0.862537,1.900182,-1.028874
-0.597238,2.089497,-0.882812
-0.498595,2.030917,-0.904240
-0.405935,1.917966,-1.259259
-0.207134,2.004142,-1.287500
0.190966,2.242512,-0.586356
0.692064,2.392067,0.324804
1.030917,2.147596,0.970195
1.300131,1.544687,1.248033
1.549577,0.977525,1.514430
1.812284,0.722191,1.827817
2.154831,0.544666,2.219146
2.281374,0.185158,2.492255
2.033913,-0.321693,2.329130
1.689849,-0.719714,1.848253
1.241767,-1.085537,1.181732
0.671525,-1.593780,0.494609
0.345188,-1.551129,-0.236131
0.069606,-1.774373,-0.380110
-0.009462,-1.710530,0.136646
0.052182,-1.006051,0.279434
0.065581,-0.336802,0.263033
-0.017127,0.060898,0.238992
-0.115356,0.010059,0.185918
-0.124178,-0.269000,0.147129
-0.137935,-0.400324,0.124378
-0.151830,-0.351536,0.088830
-0.124261,-0.244223,0.045246
-0.112847,-0.136891,0.013798
-0.095340,-0.078828,-0.046386
-0.043786,-0.065128,-0.094401
0.005205,-0.058956,-0.086630
-0.020462,-0.015075,-0.098766
-0.047977,0.061058,-0.095757
-0.058701,0.124241,-0.073502
-0.012715,0.063181,-0.009151
0.068724,-0.062524,0.026132
0.069193,-0.148860,0.016609
-0.007422,-0.166377,0.011384
0.044601,-0.056602,0.058638
0.125241,0.019406,0.127123
0.134807,-0.022263,0.102784
0.119038,-0.077490,0.038731
0.109085,-0.082235,-0.008225
0.109030,-0.060401,0.017402
0.121298,-0.048343,0.087606
0.134477,-0.065984,0.102685
0.150577,-0.108921,0.051496
0.147351,-0.110615,0.017766
0.120361,-0.081218,0.041278
0.123918,-0.091903,0.077653
0.105722,-0.122977,0.081588
0.098361,-0.132164,0.051297
0.109223,-0.101464,0.068923
0.098499,-0.068589,0.093261
0.094418,-0.065646,0.085258
0.081406,-0.064254,0.080199
0.095328,-0.061043,0.035259
0.104509,-0.029327,0.044882
0.122539,0.011397,0.087507
0.130837,0.026631,0.135819
0.100484,0.026310,0.136382
0.079062,0.011593,0.082679
