ax,ay,az
0.706053,-0.553479,0.000000
0.662361,-0.771701,0.000000
0.603005,-0.968806,0.000000
0.563435,-1.066575,0.000000
0.114969,-0.971934,0.000000
-0.508267,-0.780305,0.000000
-1.074620,-0.683317,0.000000
-1.097702,-0.829581,0.000000
-0.933649,-1.036072,0.000000
-0.898201,-1.111941,0.000000
-0.922108,-1.151049,0.000000
-0.885011,-0.907015,0.000000
-1.485163,-0.061501,0.000000
-2.055638,0.715183,0.000000
-1.974849,0.821557,0.000000
-1.354910,0.671382,0.000000
-1.273296,0.821557,0.000000
-1.131502,0.845803,0.000000
-0.414287,0.796527,0.000000
0.183393,1.014750,0.000000
-0.179337,1.346385,0.000000
-0.766299,1.595112,0.000000
-1.171073,1.903282,0.000000
-1.420037,2.105079,0.000000
-0.664075,1.883728,0.000000
0.383719,1.592765,0.000000
-0.727553,2.191117,0.000000
-2.270803,2.871595,0.000000
-0.902323,1.952558,0.000000
1.247674,0.833289,0.000000
1.456244,0.937316,0.000000
0.749746,1.196210,0.000000
0.063032,1.225933,0.000000
0.378772,0.939662,0.000000
1.401835,0.750380,0.000000
1.887398,0.742558,0.000000
1.254270,0.950613,0.000000
0.324363,1.210289,0.000000
0.048194,0.998324,0.000000
1.097637,0.122306,0.000000
2.407585,-0.781088,0.000000
2.975587,-1.069704,0.000000
2.100914,-0.627002,0.000000
0.655766,0.027665,0.000000
0.172676,-0.005968,0.000000
1.299611,-0.897629,0.000000
1.884925,-1.358321,0.000000
2.053099,-1.470169,0.000000
1.252621,-1.114287,0.000000
0.041598,-0.498728,0.000000
-0.238693,-0.572251,0.000000
1.149573,-1.262897,0.000000
1.824745,-1.451398,0.000000
0.816521,-1.057972,0.000000
0.192461,-0.917183,0.000000
0.447196,-1.078308,0.000000
1.018496,-1.281669,0.000000
1.083622,-1.261333,0.000000
0.830535,-1.199543,0.000000
0.330958,-0.965677,0.000000
-0.214785,-0.722426,0.000000
0.040774,-0.803770,0.000000
0.524689,-0.994617,0.000000
0.373826,-0.935173,0.000000
0.317767,-0.895283,0.000000
0.259236,-0.860868,0.000000
0.036652,-0.696614,0.000000
-0.030123,-0.598062,0.000000
0.128159,-0.685664,0.000000
-0.062274,-0.666110,0.000000
-0.038367,-0.659071,0.000000
-0.066396,-0.611359,0.000000
-0.308765,-0.408780,0.000000
-0.906445,-0.296149,0.000000
-1.036698,-0.286763,0.000000
-0.885835,-0.372018,0.000000
-0.573393,-0.569122,0.000000
-0.396150,-0.652031,0.000000
-0.226327,-0.691139,0.000000
-0.481062,-0.517500,0.000000
-0.719309,-0.377494,0.000000
-0.710241,-0.427552,0.000000
-0.211488,-0.488560,0.000000
-0.564325,-0.113906,0.000000
-1.079566,0.360865,0.000000
-1.131502,0.495396,0.000000
-0.787733,0.545454,0.000000
-0.917162,0.867704,0.000000
-1.281541,1.255655,0.000000
-1.156234,1.342474,0.000000
-0.807519,1.130509,0.000000
-0.350809,0.846585,0.000000
0.058911,0.652610,0.000000
0.442250,0.525900,0.000000
0.641751,0.421873,0.000000
0.438128,0.448466,0.000000
0.137227,0.527465,0.000000
0.030057,0.569701,0.000000
0.112495,0.529029,0.000000
0.086940,0.511821,0.000000
