ax,ay,az
0.016130,-0.270987,-0.163980
-0.116813,0.007111,0.470762
-0.281649,0.286030,0.518441
-0.123700,0.319186,0.661842
0.040547,0.347500,0.807121
0.204825,0.375852,0.952348
0.369072,0.404166,1.097575
0.533350,0.432519,1.242855
0.517465,0.447359,1.265546
0.477319,0.460364,1.271650
0.437172,0.473408,1.277805
0.396995,0.486412,1.283961
0.356848,0.499417,1.290064
0.546598,0.571158,1.244993
0.800353,0.659262,1.185682
1.054108,0.747366,1.126318
1.307862,0.835432,1.066955
1.561617,0.923536,1.007643
1.706287,0.664573,1.155270
1.800542,0.245102,1.398567
1.894796,-0.174369,1.641916
1.989051,-0.593841,1.885265
2.083305,-1.013312,2.128614
1.945305,-1.207446,2.045203
1.640297,-1.239665,1.726840
1.335289,-1.271845,1.408478
1.030280,-1.304025,1.090168
0.725272,-1.336205,0.771806
0.514332,-1.343469,0.522145
0.403014,-1.324333,0.345202
0.291726,-1.305197,0.168310
0.180408,-1.286060,-0.008581
0.069121,-1.266924,-0.185524
-0.062115,-1.307891,-0.226317
-0.225277,-1.445046,-0.049217
-0.388407,-1.582202,0.127831
-0.551568,-1.719357,0.304930
-0.714699,-1.856551,0.481978
-0.857849,-1.920442,0.541498
-0.951483,-1.803321,0.310408
-1.045148,-1.686200,0.079317
-1.138781,-1.569080,-0.151773
-1.232446,-1.451959,-0.382864
-1.317393,-1.306368,-0.621622
-1.364272,-1.036510,-0.894027
-1.411182,-0.766652,-1.166432
-1.458061,-0.496793,-1.438837
-1.504971,-0.226935,-1.711242
-1.546080,0.022030,-1.951253
-1.530257,0.065691,-1.873579
-1.514465,0.109314,-1.795853
-1.498642,0.152936,-1.718128
-1.482819,0.196598,-1.640402
-1.466997,0.240220,-1.562676
-1.435506,0.184413,-1.481873
-1.403860,0.127708,-1.401017
-1.372215,0.071041,-1.320162
-1.340569,0.014336,-1.239306
-1.308892,-0.042369,-1.158503
-1.294124,-0.038815,-1.198357
-1.281342,-0.028076,-1.252556
-1.268560,-0.017375,-1.306756
-1.255808,-0.006636,-1.361007
-1.243026,0.004065,-1.415206
-1.107911,0.201050,-1.279213
-0.941058,0.446344,-1.093923
-0.774205,0.691598,-0.908581
-0.607383,0.936853,-0.723291
-0.440529,1.182147,-0.538002
-0.286334,1.221825,-0.345879
-0.137538,1.172891,-0.150886
0.011228,1.123957,0.044158
0.160025,1.075023,0.239150
0.308790,1.026129,0.434195
0.483214,1.165080,0.357252
0.675446,1.434626,0.091315
0.867708,1.704172,-0.174621
1.059940,1.973718,-0.440558
1.252172,2.243264,-0.706494
1.307521,2.264977,-0.804982
1.220402,2.028744,-0.729186
1.133253,1.792550,-0.653338
1.046134,1.556316,-0.577543
0.959016,1.320083,-0.501747
0.842330,1.064987,-0.361528
0.680937,0.781343,-0.123969
0.519544,0.497699,0.113590
0.358151,0.214055,0.351148
0.196758,-0.069589,0.588707
0.098812,-0.256147,0.691055
0.146249,-0.220179,0.483438
0.193687,-0.184172,0.275822
0.241155,-0.148204,0.068154
0.288593,-0.112197,-0.139462
0.314375,-0.118601,-0.265232
0.255334,-0.291022,-0.070761
0.196262,-0.463442,0.123657
0.137221,-0.635823,0.318128
0.078180,-0.808243,0.512599
0.022211,-0.939658,0.668572
