ax,ay,az
1.798548,1.431135,-1.550559
1.804290,1.384322,-1.285730
1.926084,1.134013,-1.200230
2.853688,0.203067,-1.240176
3.445025,-0.720363,-0.996679
3.503334,-1.505647,-0.583712
3.174022,-2.068538,-0.073856
2.695178,-2.430152,0.606829
2.130933,-2.635438,1.233461
1.648935,-2.665143,1.479508
1.343642,-2.545679,1.409476
1.019425,-2.312405,1.274002
0.535729,-2.019865,1.352872
-0.030457,-1.671566,1.563903
-0.622037,-1.304942,1.804255
-1.101448,-0.968883,2.085317
-1.345763,-0.670115,2.294988
-1.326434,-0.364548,2.266346
-1.214750,-0.013027,2.019620
-1.196553,0.350232,1.853719
-1.303952,0.685791,1.881426
-1.396874,0.998373,1.907688
-1.478878,1.257271,1.812414
-1.429546,1.396634,1.856014
-1.303709,1.430991,1.894089
-0.998174,1.445880,1.746207
-0.683824,1.474368,1.455710
-0.442582,1.516814,1.273152
-0.331302,1.565558,1.076655
-0.155647,1.632914,0.809616
-0.029810,1.685738,0.488948
0.066670,1.689174,0.225989
0.165658,1.640000,0.016573
0.252353,1.555323,-0.169980
0.278070,1.431349,-0.307154
0.286238,1.280319,-0.365542
0.278960,1.140527,-0.413732
0.239009,1.015050,-0.495067
0.193801,0.891936,-0.525409
0.187898,0.788219,-0.530933
0.153608,0.716927,-0.590596
0.100879,0.644633,-0.628077
0.077669,0.579354,-0.638871
0.069258,0.521948,-0.673122
0.032866,0.464829,-0.707883
0.002053,0.375285,-0.678306
0.000112,0.259543,-0.634791
-0.005144,0.118748,-0.603005
0.001083,-0.047313,-0.603855
0.016449,-0.239358,-0.595441
0.035049,-0.427894,-0.607424
0.048393,-0.606339,-0.624762
0.099909,-0.752001,-0.637851
0.094652,-0.840471,-0.672102
0.060686,-0.862016,-0.691734
-0.061108,-0.812126,-0.662158
-0.252775,-0.707264,-0.594676
-0.507765,-0.567687,-0.590341
-0.683258,-0.419019,-0.591871
-0.826482,-0.276149,-0.633431
-0.898054,-0.161409,-0.683915
-0.948276,-0.060770,-0.770095
-0.981110,0.007301,-0.798312
-0.899429,0.075587,-0.901235
-0.800603,0.133422,-1.015377
-0.699675,0.174579,-1.096457
-0.563081,0.207648,-1.214424
-0.366643,0.233560,-1.390948
-0.271861,0.230553,-1.454436
-0.239674,0.218743,-1.388993
-0.252047,0.205215,-1.278166
-0.256172,0.174866,-1.072660
-0.275904,0.119249,-0.772560
-0.337691,0.034143,-0.442543
-0.306312,-0.102142,-0.185193
-0.186379,-0.251383,-0.044195
-0.074452,-0.399621,0.106493
0.001649,-0.519515,0.312169
0.046857,-0.585080,0.470930
0.031733,-0.553299,0.526429
-0.060380,-0.457671,0.517845
-0.187673,-0.335916,0.409482
-0.330817,-0.212229,0.221144
-0.426974,-0.119607,0.043175
-0.450427,-0.082888,-0.070032
-0.418239,-0.096201,-0.110147
-0.339793,-0.131418,-0.087795
-0.249055,-0.165704,-0.056688
-0.182820,-0.189181,-0.042325
-0.166727,-0.207004,-0.030426
-0.174491,-0.216095,-0.047934
-0.172631,-0.216166,-0.111592
-0.182335,-0.216882,-0.173550
-0.217191,-0.228907,-0.194372
-0.258598,-0.202709,-0.219784
-0.299357,-0.165059,-0.239247
-0.367128,-0.132921,-0.241882
-0.430370,-0.110230,-0.225734
0.287856,-0.007444,-0.591616
1.012390,0.060269,-0.944750
