ax,ay,az
0.052072,-0.097714,-0.204731
0.035488,-0.123864,0.052954
0.168155,-0.123864,0.349293
0.046544,-0.228465,0.439483
0.179211,-0.289482,0.478136
0.394795,-0.272048,0.697169
0.505351,-0.228465,0.838896
0.483239,-0.237182,0.877549
0.461128,-0.202315,0.877549
0.621434,-0.150015,0.671400
0.853601,-0.132581,0.671400
1.080241,0.024320,0.877549
1.362158,0.102770,0.877549
1.644075,0.102770,0.877549
1.671714,0.198654,0.877549
1.610909,0.207370,0.465252
1.406380,0.381705,0.722937
1.351102,0.486305,0.310640
1.229491,0.329404,-0.372227
0.743046,0.495022,-0.939136
0.582740,0.660639,-1.119516
0.289767,0.643206,-1.287012
0.494295,0.739090,-1.312780
0.510878,0.730373,-1.299896
0.134989,0.965724,-2.304871
-0.130345,1.174925,-2.485251
-0.412263,1.174925,-2.549672
-0.611263,1.331826,-2.111606
-0.710763,1.532310,-1.712193
-0.843430,1.567177,-2.085838
-0.953986,1.689211,-1.725078
-0.666541,1.776378,-0.926252
-0.589152,1.785095,-0.642797
-0.589152,1.506160,-0.282037
-0.644430,1.872262,-0.346459
-0.832375,1.924562,-0.294921
-1.081125,1.898412,-0.075888
-1.291181,1.889695,-0.011467
-1.169570,1.898412,-0.423764
-1.141931,1.645627,-0.552607
-1.578626,1.488727,-0.745872
-1.700238,1.201075,-0.810293
-1.705765,1.218509,-0.088773
-1.816321,1.026741,0.259103
-1.821849,0.957007,0.877549
-1.838432,1.026741,0.877549
-2.125877,1.070325,0.877549
-2.557045,1.009308,0.877549
-2.562573,0.930857,0.877549
-2.291711,0.878557,0.877549
-1.689182,0.416571,0.877549
-1.562043,-0.036697,0.877549
-0.942930,-0.228465,0.877549
-0.683124,-0.298199,0.877549
0.013377,-0.132581,0.877549
-0.633374,0.085337,0.877549
-1.186153,-0.315632,0.877549
-0.567041,-0.272048,0.877549
0.223433,-0.237182,0.877549
0.372684,-0.237182,0.877549
-0.329346,-0.141298,0.877549
-0.561513,-0.306915,0.877549
0.427961,-0.751467,0.877549
1.146574,-0.847351,0.877549
0.433489,-0.280765,0.877549
-0.539402,-0.472533,0.877549
-0.771569,-0.646867,0.877549
0.521934,-1.230886,0.877549
1.235019,-1.379070,0.877549
1.113407,-0.681734,0.877549
0.262128,-0.899651,0.877549
0.289767,-1.283187,0.877549
0.671184,-1.666722,0.632747
0.599323,-1.082702,0.877549
0.157100,-1.222170,0.877549
0.333989,-1.265753,0.877549
0.063127,-1.239603,0.877549
0.411378,-1.222170,0.877549
1.235019,-1.335487,0.877549
0.809379,-1.361637,0.877549
0.560628,-1.379070,0.735822
0.566156,-1.291903,0.181797
0.709879,-1.344204,-0.075888
0.671184,-1.335487,0.065839
0.726462,-1.300620,-0.282037
0.803851,-1.117569,-0.320690
0.936518,-1.100136,-0.565491
1.124463,-1.135003,-0.629913
1.063657,-1.082702,-0.990673
0.825962,-0.986818,-1.016442
0.930990,-0.873501,-1.209706
0.930990,-0.838634,-1.209706
0.588267,-0.803768,-1.673540
0.544045,-0.838634,-1.737962
0.571684,-0.734034,-1.686425
0.505351,-0.585850,-1.145285
0.328461,-0.594567,-1.106632
0.322933,-0.559700,-1.093747
0.273183,-0.463816,-0.823177
-0.086123,-0.516116,-1.274127
