ax,ay,az
0.758011,0.207876,0.393681
0.976003,0.436236,0.553009
1.224556,0.696575,0.734591
1.472993,0.956913,0.916266
1.721546,1.217219,1.097847
1.970099,1.477557,1.279522
1.816250,1.573712,1.260635
1.549337,1.623699,1.185366
1.282424,1.673654,1.110096
1.015511,1.723640,1.034827
0.748598,1.773627,0.959557
0.718270,1.605021,0.973770
0.795660,1.336951,1.028749
0.873049,1.068850,1.083728
0.950439,0.800780,1.138614
1.027945,0.532678,1.193594
0.830171,0.371200,1.124496
0.436251,0.285767,0.966944
0.042215,0.200335,0.809299
-0.351822,0.114903,0.651748
-0.745742,0.029470,0.494103
-0.853576,0.001056,0.586203
-0.653014,0.034147,0.947496
-0.452452,0.067207,1.308789
-0.252006,0.100298,1.670082
-0.051443,0.133357,2.031375
-0.067944,0.080507,2.176490
-0.434789,-0.111040,1.973029
-0.801635,-0.302587,1.769475
-1.168480,-0.494133,1.565920
-1.535325,-0.685680,1.362459
-1.797126,-0.841431,1.084102
-1.792594,-0.906372,0.616123
-1.787946,-0.971314,0.148144
-1.783414,-1.036255,-0.319835
-1.778882,-1.101196,-0.787814
-1.767030,-1.166838,-1.139570
-1.723803,-1.235406,-0.989405
-1.680576,-1.303975,-0.839147
-1.637233,-1.372512,-0.688982
-1.594007,-1.441080,-0.538817
-1.527424,-1.497685,-0.388466
-1.203573,-1.422085,-0.236057
-0.879605,-1.346516,-0.083742
-0.555754,-1.270947,0.068574
-0.231787,-1.195347,0.220982
0.092065,-1.119778,0.373298
0.127273,-1.215838,0.260721
0.159112,-1.313775,0.145246
0.191068,-1.411744,0.029677
0.222907,-1.509713,-0.085799
0.254862,-1.607681,-0.201274
0.329346,-1.530204,-0.473553
0.409176,-1.430930,-0.765280
0.489006,-1.331657,-1.057007
0.568720,-1.232352,-1.348828
0.648550,-1.133078,-1.640555
0.426722,-1.126428,-1.477020
0.126344,-1.143865,-1.195017
-0.174035,-1.161333,-0.913014
-0.474414,-1.178769,-0.631011
-0.774792,-1.196206,-0.349008
-0.658592,-1.005391,-0.173784
-0.352635,-0.719694,-0.046995
-0.046795,-0.434028,0.079794
0.259161,-0.148363,0.206490
0.565001,0.137303,0.333279
0.511433,0.254299,0.050434
0.215237,0.257417,-0.508803
-0.081074,0.260535,-1.068134
-0.377270,0.263654,-1.627372
-0.673581,0.266772,-2.186609
-0.888204,0.248763,-2.288433
-1.020440,0.209403,-1.928823
-1.152677,0.170076,-1.569213
-1.284913,0.130748,-1.209603
-1.417149,0.091421,-0.849993
-1.351612,0.174180,-0.726196
-0.991506,0.438750,-0.953594
-0.631517,0.703320,-1.180991
-0.271411,0.967890,-1.408296
0.088579,1.232460,-1.635693
0.436135,1.415829,-1.655609
0.754989,1.412106,-1.197541
1.073844,1.408352,-0.739473
1.392582,1.404629,-0.281312
1.711437,1.400875,0.176756
1.894453,1.367306,0.520190
1.534231,1.214323,0.404621
1.173893,1.061341,0.288959
0.813554,0.908358,0.173390
0.453332,0.755375,0.057821
0.146098,0.617029,-0.048585
0.295183,0.604683,-0.075887
0.444269,0.592306,-0.103190
0.593354,0.579928,-0.130399
0.742440,0.567551,-0.157702
0.891525,0.555174,-0.185005
0.796008,0.471969,-0.239236
0.690382,0.385868,-0.294683
