ax,ay,az
0.512599,0.444249,-0.455688
0.542495,0.533234,-0.441194
0.599140,0.701570,-0.413609
0.655786,0.869906,-0.386141
0.712300,1.038272,-0.358556
0.768946,1.206608,-0.331087
0.798842,1.291801,-0.334243
0.793728,1.267993,-0.377842
0.788483,1.244185,-0.421440
0.783369,1.220408,-0.465039
0.778255,1.196600,-0.508637
0.791368,1.171766,-0.369543
0.840277,1.144943,0.125936
0.889186,1.118089,0.621416
0.938095,1.091266,1.117012
0.987005,1.064412,1.612491
0.982022,1.015894,1.860990
0.809594,0.900054,1.342835
0.637297,0.784215,0.824680
0.465001,0.668375,0.306525
0.292704,0.552536,-0.211630
0.140994,0.439742,-0.605302
0.110048,0.344634,-0.268320
0.079234,0.249526,0.068662
0.048420,0.154417,0.405644
0.017475,0.059340,0.742743
-0.024091,-0.039778,1.071543
-0.283848,-0.220173,1.234248
-0.543473,-0.400568,1.396954
-0.803098,-0.580963,1.559659
-1.062855,-0.761358,1.722364
-1.322480,-0.941753,1.885069
-1.229120,-0.943214,1.605010
-1.115960,-0.934698,1.300289
-1.002931,-0.926151,0.995450
-0.889771,-0.917634,0.690612
-0.776611,-0.909087,0.385891
-0.964118,-0.975414,0.358539
-1.205911,-1.055293,0.381449
-1.447703,-1.135203,0.404475
-1.689495,-1.215081,0.427385
-1.931419,-1.294960,0.450295
-1.905325,-1.405609,0.485127
-1.790067,-1.526515,0.524050
-1.674678,-1.647451,0.562856
-1.559289,-1.768357,0.601662
-1.444032,-1.889263,0.640585
-1.321562,-1.912512,0.390566
-1.195159,-1.879472,-0.025782
-1.068755,-1.846433,-0.442129
-0.942221,-1.813425,-0.858477
-0.815817,-1.780386,-1.274707
-0.756418,-1.719777,-1.113522
-0.751304,-1.636853,-0.485260
-0.746190,-1.553928,0.143002
-0.741077,-1.471004,0.771263
-0.735832,-1.388079,1.399525
-0.750649,-1.259248,1.739663
-0.789330,-1.075527,1.735104
-0.827881,-0.891775,1.730546
-0.866562,-0.708054,1.725870
-0.905244,-0.524302,1.721312
-0.865513,-0.346176,1.544814
-0.688627,-0.177903,1.067218
-0.511741,-0.009598,0.589740
-0.334855,0.158706,0.112144
-0.157969,0.327011,-0.365335
-0.071689,0.431008,-0.782618
-0.259852,0.339941,-1.016974
-0.448015,0.248904,-1.251447
-0.636178,0.157867,-1.485803
-0.824340,0.066830,-1.720159
-0.918881,0.015484,-1.906008
-0.526427,0.170517,-1.839734
-0.133973,0.325550,-1.773459
0.258481,0.480583,-1.707185
0.650934,0.635647,-1.640794
1.033160,0.787758,-1.569493
1.218569,0.883643,-1.401879
1.404110,0.979529,-1.234265
1.589650,1.075383,-1.066533
1.775059,1.171269,-0.898919
1.960599,1.267154,-0.731305
1.864354,1.210711,-0.629848
1.756308,1.147896,-0.531196
1.648262,1.085049,-0.432544
1.540085,1.022234,-0.334010
1.432039,0.959419,-0.235358
1.299604,0.890823,-0.346750
1.163235,0.821326,-0.491104
1.026997,0.751828,-0.635575
0.890629,0.682331,-0.780046
0.754260,0.612833,-0.924517
0.732231,0.561176,-0.879516
0.745081,0.514990,-0.776656
0.757800,0.468803,-0.673914
0.770650,0.422617,-0.571054
0.783500,0.376430,-0.468195
0.749539,0.342520,-0.508170
0.690534,0.315169,-0.624705
