ax,ay,az
0.176239,0.000401,0.140781
0.257592,-0.076966,0.264514
0.183633,-0.089860,0.127033
0.080094,-0.052609,-0.015031
0.080094,-0.021090,0.026213
0.168844,0.029056,0.108702
0.154053,0.008998,0.163695
0.043117,0.008998,0.030796
0.198425,-0.044013,0.172860
0.235403,-0.046879,0.154529
0.050514,-0.097024,-0.010448
-0.023445,-0.104187,-0.097521
0.139261,-0.190151,0.104120
0.154053,-0.270383,0.140781
0.250194,-0.248893,0.177443
0.205822,-0.182987,0.067458
-0.097400,-0.127111,-0.115852
0.183633,-0.115649,-0.056275
-0.060422,-0.160064,-0.019615
0.020930,-0.215940,-0.019615
0.139261,-0.160064,-0.253333
0.220614,-0.289009,-0.468720
-0.104797,-0.422252,-0.968236
-0.378436,-0.662949,-1.403595
0.767892,-0.907945,-0.157096
0.501647,-1.417994,-0.070023
2.173070,-1.819156,0.805275
2.624204,-1.902254,1.721818
2.749932,-1.641499,1.185640
2.934824,-1.220278,1.171892
2.047343,-0.809087,0.933591
-0.452392,-0.326260,-0.354152
-1.946318,0.223906,-1.563989
-2.338287,0.610741,-1.802290
-2.648907,0.829947,-1.082804
-2.397454,0.774071,0.383665
-1.317687,0.960325,2.102184
-1.376851,1.451748,1.918874
-0.829573,1.506192,1.950954
-1.850173,1.672388,0.273680
-0.208336,1.865805,0.635715
1.182050,1.486134,1.721818
0.013533,1.146579,0.993166
-0.112192,1.139415,0.654046
0.486856,1.206753,0.695290
1.670165,1.188128,1.680573
1.448295,1.424527,1.524761
0.767892,1.732562,1.254380
1.914220,2.562108,1.983033
2.535457,2.993358,0.786944
0.649561,2.993358,0.424909
-1.591326,2.140888,1.199388
-0.252711,1.746889,1.886795
-0.962695,1.135117,1.859299
-0.030839,0.569192,2.592533
-0.326667,0.296974,2.198420
-1.199356,-0.482426,1.474351
-0.097400,-1.005370,0.951922
-0.933112,-1.707404,-0.015031
1.011950,-2.028333,0.415744
-0.504162,-2.044093,-0.523713
-1.221542,-1.476735,-1.266112
-0.770406,-1.498226,-1.660226
-0.326667,-1.525448,-0.606201
-0.326667,-1.013966,-0.514547
0.338944,-0.584149,-0.729934
0.871431,-0.839174,-0.083773
1.788495,-0.960956,0.461571
0.753100,-0.933734,0.140781
-0.459789,-0.800490,-0.661194
-0.496767,-0.488157,-1.463170
-0.659473,-0.316231,-1.605234
-0.016047,-0.246027,-0.812424
0.346339,-0.062639,-0.583288
0.035722,0.113586,-0.610784
-0.415414,0.000401,-0.688690
-0.171359,-0.076966,-0.308325
-0.260106,-0.121380,-0.624532
-0.548537,0.043383,-1.206537
-0.555934,-0.002464,-0.995733
-0.637284,-0.115649,-1.087387
-0.807384,-0.147169,-1.169876
-0.629889,-0.111351,-1.261530
-0.607703,-0.071235,-1.124048
-0.511559,-0.094158,-0.752849
-0.496767,-0.104187,-0.826172
-0.237920,-0.134275,-0.780344
-0.274898,-0.167227,-0.762013
-0.304481,-0.168660,-0.908661
-0.245314,-0.089860,-0.977402
-0.075214,-0.059773,-0.789511
-0.016047,-0.031119,-0.729934
-0.112192,-0.028253,-0.908661
0.050514,-0.051177,-0.693273
-0.008653,-0.081264,-0.679526
-0.045631,-0.102755,-0.707021
0.117072,-0.138573,-0.528295
0.176239,-0.137140,-0.514547
0.191030,-0.086995,-0.569540
0.191030,-0.104187,-0.473303
