ax,ay,az
0.590376,0.790716,0.931538
0.727101,0.790716,1.074043
1.041567,0.755534,1.186548
1.109929,0.720352,1.239050
1.055240,0.720352,1.306553
0.822808,0.843489,1.359055
1.109929,0.773125,1.509061
1.219309,0.526851,1.464059
1.246654,0.843489,1.411557
1.041567,0.685170,1.231550
0.891170,0.825898,1.171547
1.096257,0.984217,1.179048
1.014222,0.913853,1.126546
0.904843,0.896262,1.261551
0.959533,0.861080,1.389056
1.369706,0.861080,1.284052
0.986877,0.843489,1.081544
0.959533,1.054581,1.111545
1.000550,1.300855,1.276552
1.219309,1.177718,1.411557
1.232982,0.949035,1.374056
1.205637,1.160127,1.156547
1.479086,0.966626,0.834034
1.656827,0.368532,0.646526
1.465413,0.403714,0.489020
0.809136,0.069484,0.466519
0.576704,0.192622,0.406516
-0.024884,0.034302,0.174007
-0.476075,0.157440,0.031501
-1.173370,0.315759,-0.073503
-0.804214,0.104666,-0.171007
-1.009300,0.403714,-0.433518
-1.146025,0.649988,-0.553522
-1.091335,0.861080,-0.538522
-2.021062,1.072172,-0.771031
-1.911682,0.966626,-0.643526
-0.749524,0.755534,-0.291012
-0.216298,0.737943,-0.088504
-0.489747,0.720352,-0.463519
-0.817886,0.491669,-0.763531
-0.817886,-0.106426,-1.461059
-0.257316,0.474078,-1.176048
-0.353023,0.298168,-1.026041
-0.517092,0.157440,-1.026041
-0.913593,0.069484,-1.033542
-1.296422,-0.071244,-1.146046
-1.187042,0.579624,-1.048542
0.043478,-1.548888,-0.231009
-0.681161,-1.073931,-0.553522
-1.624561,-1.249841,-0.801032
-1.610888,-1.971072,-1.303553
-0.243643,-2.217346,-0.981040
-0.175281,-2.358074,-0.906037
-0.927266,-2.498803,-1.221049
-1.105007,-2.639531,-1.491060
-0.708506,-2.657122,-1.551063
-1.091335,-2.164573,-1.408557
-1.446819,-2.146982,-1.498561
-1.665578,-2.059027,-1.341054
-1.692923,-1.337796,-1.093544
-1.966372,-0.704520,-0.973539
-1.460491,-0.634156,-0.883536
-0.899921,-0.845248,-0.763531
-0.694834,-0.792475,-0.846034
-0.817886,-0.898021,-0.673527
-0.735851,-0.475837,-0.411017
-1.118680,-0.071244,-0.658527
-0.735851,-0.458246,-1.281052
-0.612799,-0.915612,-1.603565
-0.599127,-0.862839,-1.393556
-0.366695,-0.845248,-0.478519
-0.421385,-0.458246,-0.283511
-0.257316,-0.511019,-0.726029
-0.612799,-0.651747,-1.168547
-0.038556,-0.862839,-1.116045
0.084496,-0.757293,-0.666027
0.398962,-0.387882,-0.223509
-0.229971,0.280577,-0.576023
0.385290,-0.528610,-1.011041
0.412635,-1.038749,-0.613525
0.207548,-1.179477,-0.568523
-0.229971,-0.124017,-0.103504
-0.858903,0.227804,-0.111004
-0.503420,-0.211972,-0.456018
0.563031,-0.282336,-0.193508
0.863825,-0.141608,0.054002
0.152858,0.227804,0.031501
-0.476075,1.089763,0.114005
0.590376,0.456487,0.564023
1.684172,0.192622,1.261551
1.547448,0.227804,1.351555
0.918515,0.649988,1.329054
0.385290,1.036990,1.306553
0.139186,1.107354,1.291552
0.289582,1.001808,1.156547
0.740773,0.843489,1.374056
1.055240,0.702761,1.366555
1.479086,0.597215,1.119045
1.520103,0.861080,1.014041
1.629483,1.107354,0.954039
