ax,ay,az
0.055774,-0.180566,-0.064309
0.069537,-0.201435,0.008605
0.038208,-0.229576,0.050905
0.018252,-0.240694,0.156738
0.063597,-0.214658,0.310357
0.134874,-0.131885,0.490420
0.270113,0.004530,0.695666
0.556889,0.273418,1.000710
0.924975,0.633982,1.419322
1.134570,0.913455,1.799529
1.043191,1.005084,1.773084
0.891400,1.108632,1.231522
0.875175,1.341716,0.619625
0.927148,1.549519,0.201452
1.191541,1.625633,-0.232138
1.270026,1.446159,-0.802888
0.907373,0.928436,-0.810788
0.579272,0.281646,-0.017840
0.272902,-0.097259,0.105220
-0.165918,-0.143506,-0.602031
-0.460118,-0.024569,-1.288050
-0.839106,-0.038262,-1.656516
-1.564701,-0.308705,-2.116441
-2.308913,-0.747519,-2.581522
-2.537233,-1.235438,-1.315043
-2.448136,-1.459854,-0.118405
-2.425355,-1.569793,-0.273012
-2.408586,-1.795277,-0.005385
-2.303444,-2.194912,1.356557
-2.060601,-2.555869,2.599281
-1.722649,-2.609951,3.078353
-1.459125,-2.392114,2.951013
-1.509686,-2.030529,2.296816
-1.596211,-1.635857,1.420145
-1.374230,-1.359620,1.016895
-1.011396,-1.299884,1.550447
-0.915816,-1.405206,2.061669
-0.995677,-1.271241,1.632084
-0.671415,-0.942005,0.903162
-0.544253,-0.759925,0.166942
-0.895787,-0.661465,-0.549855
-0.925559,-0.394806,-0.723664
-0.255341,0.052629,0.112462
0.507958,0.470997,0.080422
0.170767,0.555340,-1.173110
-0.773116,0.427735,-1.912566
-0.442553,0.772407,-1.435689
0.787997,1.413229,-0.901698
1.326924,1.490333,-1.086041
0.571159,0.752040,-1.189514
0.130275,0.288682,-0.307357
0.634903,0.561182,0.170124
1.218777,0.925593,-0.489286
1.046740,0.832928,-1.413140
0.271707,0.385634,-1.324150
0.032739,0.200303,-0.340988
0.565038,0.422113,0.259004
1.227361,0.658118,0.289015
1.206716,0.557491,-0.338190
0.497274,0.158878,-0.597916
-0.054728,-0.189579,-0.150117
-0.019379,-0.223106,-0.013231
0.143965,-0.111864,-0.208108
0.346896,0.055032,-0.383453
0.391263,0.130753,-0.546344
0.079605,0.030472,-0.712088
-0.097791,-0.097181,-0.556439
-0.060052,-0.145641,-0.344664
-0.022965,-0.106100,-0.319098
0.239618,0.012633,-0.117692
0.407344,0.059491,-0.027880
0.244942,-0.028730,-0.131024
0.054687,-0.115664,-0.227914
-0.023761,-0.126012,-0.239545
0.102278,-0.061503,-0.238832
0.249686,-0.003542,-0.248707
0.248745,-0.014393,-0.104250
0.204631,-0.057608,-0.032104
0.120967,-0.125416,-0.116265
0.025351,-0.176750,-0.269994
-0.007970,-0.166574,-0.348559
0.025532,-0.115350,-0.338519
0.107385,-0.073092,-0.317726
0.109449,-0.100730,-0.344061
0.045597,-0.157340,-0.336435
0.006445,-0.185952,-0.319975
-0.004348,-0.161439,-0.328754
0.097497,-0.079734,-0.323377
0.198691,-0.033865,-0.286838
0.198908,-0.061958,-0.230602
0.092246,-0.119511,-0.249969
-0.031005,-0.139690,-0.364689
-0.062261,-0.105315,-0.397718
0.020026,-0.036425,-0.120874
0.318646,0.153570,0.502380
1.196974,0.742383,1.307180
2.114200,1.695889,1.271134
2.176133,2.456245,0.516645
1.859875,2.808503,-0.151762
2.150454,3.069633,-0.289745
