ax,ay,az
0.381221,-0.590801,0.000000
0.164462,-0.701900,0.000000
0.003637,-0.704239,0.000000
-0.094257,-0.664477,0.000000
-0.192150,-0.572089,0.000000
-0.457857,-0.376789,0.000000
0.045590,-0.538175,0.000000
-0.262073,-0.666816,0.000000
0.122508,-0.672663,0.000000
-0.408915,-0.573259,0.000000
0.136492,-0.660969,0.000000
-0.227112,-0.731136,0.000000
-0.653644,-0.739322,0.000000
-1.275963,-0.853930,0.000000
-1.513703,-1.096009,0.000000
-1.926252,-1.243361,0.000000
-1.744451,-1.209446,0.000000
-1.828358,-1.194243,0.000000
-1.723473,-1.419949,0.000000
-1.268971,-1.395391,0.000000
-0.653644,-1.299495,0.000000
0.192432,-0.967368,0.000000
0.856701,-0.760373,0.000000
0.486109,-0.073898,0.000000
-1.185061,0.152977,0.000000
0.360246,-1.127584,0.000000
1.674807,-1.923988,0.000000
1.388119,-1.636300,0.000000
0.982565,-1.060924,0.000000
0.556032,-0.741662,0.000000
0.877679,-0.496074,0.000000
0.877679,-0.506599,0.000000
0.653926,-0.315977,0.000000
0.814748,-0.380297,0.000000
0.444155,-0.416551,0.000000
0.493101,-0.073898,0.000000
0.779786,0.478088,0.000000
1.416089,0.482766,0.000000
1.283236,0.542408,0.000000
0.709863,0.770453,0.000000
-0.443874,0.999668,0.000000
-0.835444,0.987974,0.000000
-1.010256,0.906111,0.000000
-0.038317,0.276940,0.000000
0.444155,0.260568,0.000000
0.514079,0.418446,0.000000
0.500092,0.475749,0.000000
0.940608,0.283957,0.000000
1.010532,0.071115,0.000000
0.919633,0.050065,0.000000
0.590991,0.047726,0.000000
0.381221,-0.023612,0.000000
0.255360,-0.062204,0.000000
0.283330,-0.030628,0.000000
-0.290043,0.317871,0.000000
0.220399,0.639474,0.000000
0.842718,0.612576,0.000000
0.234385,0.709642,0.000000
-0.143205,0.542408,0.000000
0.248369,0.230162,0.000000
0.150475,0.290974,0.000000
0.115514,0.386870,0.000000
0.465131,0.391548,0.000000
0.926625,0.232501,0.000000
1.234288,0.428970,0.000000
1.143390,0.718997,0.000000
1.087450,1.320101,0.000000
0.611972,1.695498,0.000000
0.206415,1.964475,0.000000
-0.856422,2.432260,0.000000
-1.744451,2.804149,0.000000
-2.094068,2.627560,0.000000
-1.597610,1.900154,0.000000
-1.080179,1.418336,0.000000
-0.150196,0.979787,0.000000
-0.255082,0.800859,0.000000
-0.241098,0.992652,0.000000
-0.227112,0.271093,0.000000
3.024330,-1.553268,0.000000
3.779501,-1.509998,0.000000
1.772700,-0.328841,0.000000
0.073560,0.500308,0.000000
-1.192056,1.018380,0.000000
-0.877398,1.102581,0.000000
0.024612,0.954059,0.000000
-0.366958,0.768115,0.000000
-1.275963,0.848808,0.000000
-1.618588,0.902603,0.000000
-1.548665,0.804368,0.000000
-0.513797,0.620762,0.000000
-0.003358,0.605559,0.000000
-0.863414,0.516680,0.000000
-0.331997,-0.133541,0.000000
0.283330,-0.671493,0.000000
-0.562745,-0.596648,0.000000
-0.800485,-0.459821,0.000000
-0.583720,-0.805982,0.000000
0.066565,-1.733365,0.000000
-0.276057,-2.239743,0.000000
-0.814469,-2.021053,0.000000
