ax,ay,az
-0.022578,0.128957,-0.227445
-0.221560,0.145605,-0.110722
0.023342,0.139362,-0.177420
-0.007271,0.139362,-0.227445
-0.099109,0.106067,-0.283029
-0.045537,0.074852,-0.294145
-0.022578,0.149767,-0.177420
0.184059,0.108148,-0.205213
0.053956,0.139362,-0.188538
0.092221,0.103986,-0.099604
0.038649,0.076933,-0.227445
-0.206254,0.137281,-0.205213
0.107528,0.097743,-0.227445
0.207021,0.112310,-0.194095
0.084569,0.166415,-0.216329
-0.099109,0.124795,-0.338612
-0.213908,0.172657,-0.288586
-0.236867,0.106067,-0.233003
-0.397584,0.128957,-0.182979
-0.106761,0.120633,-0.288586
0.008035,0.058205,-0.099604
0.474882,-0.081220,0.117168
0.207021,-0.066653,-0.166305
0.237631,-0.258102,-0.071814
0.406003,-0.357988,-0.283029
0.107528,-0.536951,-0.683226
0.635599,-1.048866,-0.333053
0.689171,-1.319391,-0.438660
0.750398,-1.825064,-0.772158
1.599903,-2.020675,-0.149630
1.117752,-2.099751,-0.182979
0.842236,-2.006108,-0.738809
0.015690,-1.646101,-0.716575
0.046301,-1.375577,-0.777717
-0.887389,-0.817879,-0.783274
-0.971575,-0.611865,-0.944465
-0.298091,-0.797070,-0.010672
0.145794,-0.378797,0.389525
1.730009,0.409886,0.345059
0.834584,0.823998,-0.555384
-3.588973,0.832321,-1.333546
-3.321112,1.154871,-0.127396
-0.397584,1.469095,1.929172
0.053956,1.885287,1.856913
0.673864,1.978930,1.173244
1.775929,1.673029,1.884706
2.724926,1.745863,2.029220
2.487675,1.718810,1.445601
1.622864,1.365047,1.278852
0.398351,1.119494,0.878655
-0.650141,1.260999,0.528482
-0.657793,1.596034,0.106052
-0.611873,2.041359,0.056028
1.079487,2.058006,1.117661
1.599903,1.793725,1.990312
1.240203,1.793725,2.607283
1.263162,1.810373,3.485493
-1.759855,0.890588,2.501676
0.551413,0.913479,1.284409
-1.844041,0.692897,-1.038956
-1.889961,1.025851,-1.077864
-2.242009,0.128957,-1.878258
-1.790469,-0.077058,-1.472502
-1.331277,-1.005166,-1.361337
-0.045537,-0.994761,-1.222379
-1.361891,-1.519163,-2.356271
-1.453728,-2.430623,-2.445203
2.013177,-2.245418,-0.171862
0.826929,-1.448411,-0.344169
-0.328705,-1.042623,-1.372454
-1.514953,-0.786665,-1.594785
-0.305746,-0.526546,0.339501
0.796316,-0.443307,1.823564
0.620292,-0.799151,1.945847
0.000383,-0.838689,1.195477
-0.734324,-0.890713,0.339501
-0.657793,-0.811637,-0.005113
-0.642487,-0.661807,-0.060696
-0.030230,-0.680536,0.067144
-0.152681,-0.736722,0.178310
0.107528,-0.509898,0.417317
0.360083,-0.108272,0.400642
0.207021,-0.002143,0.289475
0.030994,0.097743,0.067144
-0.290439,0.180981,-0.410869
-0.596569,0.097743,-0.877765
-0.481770,0.033233,-0.777717
-0.053189,-0.045844,-0.477568
0.000383,-0.095787,-0.271911
-0.275133,-0.052086,-0.044022
0.344776,-0.025034,0.106052
0.115180,0.002019,0.067144
0.115180,0.118552,-0.266353
0.222325,0.137281,-0.160746
0.138142,0.093581,-0.044022
0.038649,0.126876,-0.205213
0.122835,0.108148,-0.260795
0.161100,0.112310,-0.055139
0.222325,0.116471,-0.188538
0.291204,0.081095,-0.238562
