ax,ay,az
2.737579,-0.101090,-1.004441
1.231300,-0.153071,-0.746554
-0.268013,-0.200197,-0.525594
-0.282104,-0.201500,-0.546268
-0.297936,-0.180226,-0.573395
-0.171753,-0.138744,-0.573515
-0.112224,-0.119365,-0.495002
-0.168270,-0.120312,-0.396532
-0.171278,-0.114944,-0.279658
-0.170803,-0.103340,-0.264362
-0.239990,-0.095052,-0.257670
-0.234765,-0.067897,-0.288621
-0.146263,-0.031309,-0.314673
-0.077234,-0.001668,-0.351121
-0.137239,-0.004983,-0.334271
-0.242681,-0.017653,-0.339410
-0.401162,-0.046426,-0.338932
-0.437101,-0.058069,-0.291848
-0.355565,-0.071133,-0.252173
-0.178719,-0.066950,-0.256833
-0.014222,-0.063161,-0.236996
0.074438,-0.052346,-0.280973
0.012534,-0.057990,-0.351001
-0.066943,-0.069041,-0.350643
-0.123781,-0.078593,-0.369166
-0.187268,-0.084592,-0.433100
-0.160037,-0.080922,-0.459271
-0.114915,-0.078632,-0.468353
-0.125048,-0.078475,-0.507550
-0.143888,-0.093236,-0.489385
-0.141513,-0.112458,-0.457120
-0.160354,-0.127180,-0.459749
-0.171595,-0.135784,-0.508386
-0.134547,-0.130258,-0.548539
-0.165737,-0.127890,-0.562162
-0.266113,-0.130732,-0.583912
-0.309810,-0.134126,-0.597057
-0.250914,-0.131047,-0.575068
-0.194393,-0.115220,-0.576263
-0.157504,-0.098683,-0.606856
-0.133281,-0.083724,-0.613787
-0.111432,-0.072752,-0.603988
-0.137555,-0.060911,-0.588811
-0.215133,-0.062568,-0.588572
-0.230015,-0.050846,-0.570766
-0.198668,-0.031861,-0.568018
-0.191068,-0.002220,-0.542922
-0.228749,0.045261,-0.526550
-0.293661,0.106952,-0.428678
-0.377730,0.204164,-0.227077
-0.549827,0.376329,0.074427
-0.875971,0.623682,0.372347
-1.279534,0.914688,0.538336
-1.574489,1.241848,0.345339
-1.747852,1.525908,0.044910
-1.471896,1.726648,-0.228631
-1.130236,1.727516,-0.230423
-0.891328,1.543629,-0.099568
-0.621863,1.238848,0.276147
-0.092750,0.912201,0.712092
0.209646,0.527180,1.099519
0.303531,0.075968,1.399112
0.518691,-0.383334,1.652576
0.833277,-0.792906,1.647199
1.125541,-1.153299,1.348084
1.467517,-1.447620,0.895290
2.161285,-1.560700,0.195961
2.665701,-1.596182,-0.389720
2.360930,-1.699039,-0.643543
1.378698,-1.847206,-0.756354
0.324746,-1.928750,-0.826502
-0.659702,-1.954957,-0.835584
-1.254519,-1.896069,-0.869642
-1.203698,-1.724378,-0.888882
-0.835440,-1.523993,-0.754561
-0.775119,-1.424452,-0.516871
-1.049650,-1.428794,-0.177125
-1.470313,-1.480696,0.244001
-1.825747,-1.535045,0.757145
-1.808806,-1.525059,1.384532
-1.412050,-1.423347,2.033311
-0.695008,-1.192926,2.556134
0.049740,-0.846979,2.938662
0.813012,-0.361745,3.248651
1.253307,0.177522,3.131061
1.283705,0.709804,2.685914
0.879191,1.152411,2.226666
0.280099,1.489635,1.836013
-0.226691,1.696730,1.330398
-0.497422,1.815651,1.096771
-0.521487,1.914481,0.993521
-0.359523,2.016628,0.667279
0.071430,2.066438,0.072874
0.465495,2.007076,-0.433219
0.730526,1.854725,-0.900115
0.991125,1.608832,-1.225640
1.376007,1.332430,-1.246792
1.575968,1.067355,-1.155611
2.820223,0.759574,-1.204966
3.934654,0.506537,-1.308933
