ax,ay,az
0.787071,-0.152397,-1.127758
0.787071,-0.152397,-1.127758
0.833510,-0.162976,-1.054601
0.949609,-0.189461,-0.871665
1.065708,-0.215983,-0.688730
1.181807,-0.242468,-0.505794
1.297905,-0.268953,-0.322858
1.403077,-0.344544,-0.213764
1.483208,-0.533839,-0.275713
1.563339,-0.723135,-0.337661
1.643622,-0.912468,-0.399524
1.723753,-1.101763,-0.461472
1.713281,-1.241690,-0.520254
1.314296,-1.169551,-0.565603
0.915311,-1.097412,-0.610952
0.516174,-1.025272,-0.656215
0.117188,-0.953133,-0.701564
-0.235054,-0.896187,-0.747255
-0.127909,-0.988096,-0.795856
-0.020764,-1.080043,-0.844542
0.086381,-1.171989,-0.893142
0.193374,-1.263899,-0.941828
0.300518,-1.355845,-0.990428
0.351814,-1.272452,-0.875687
0.402503,-1.187633,-0.759577
0.453192,-1.102776,-0.643552
0.503881,-1.017957,-0.527442
0.554721,-0.933100,-0.411331
0.259846,-0.867151,-0.508532
-0.070694,-0.803114,-0.627723
-0.401234,-0.739078,-0.746913
-0.731774,-0.675042,-0.866104
-1.062314,-0.611005,-0.985294
-1.137134,-0.408242,-0.763513
-1.152006,-0.172917,-0.461557
-1.166879,0.062445,-0.159602
-1.181752,0.297771,0.142353
-1.196625,0.533133,0.444308
-1.093274,0.685140,0.555969
-0.941511,0.802934,0.589595
-0.789596,0.920728,0.623136
-0.637681,1.038521,0.656763
-0.485766,1.156278,0.690304
-0.408822,1.096030,0.604740
-0.379077,0.923429,0.443880
-0.349331,0.750827,0.283105
-0.319738,0.578262,0.122245
-0.289992,0.405661,-0.038529
-0.129123,0.466621,-0.019620
0.159986,0.756191,0.175380
0.449094,1.045762,0.370295
0.738203,1.335332,0.565295
1.027463,1.624902,0.760210
1.259357,1.804294,1.050699
1.410362,1.827703,1.476465
1.561366,1.851112,1.902232
1.712522,1.874558,2.327998
1.863526,1.897966,2.753764
1.866106,1.898567,2.865938
1.504000,1.843084,2.207866
1.141893,1.787600,1.549879
0.779786,1.732117,0.891893
0.417679,1.676672,0.233906
0.103378,1.600556,-0.244482
-0.039583,1.450462,-0.078317
-0.182392,1.300369,0.087848
-0.325201,1.150276,0.253928
-0.468162,1.000182,0.420093
-0.629182,0.851739,0.554172
-0.923906,0.715601,0.451837
-1.218630,0.579463,0.349417
-1.513354,0.443325,0.246997
-1.808078,0.307187,0.144663
-2.094000,0.175062,0.051741
-1.983972,0.225031,0.387066
-1.873943,0.275037,0.722391
-1.763915,0.325006,1.057716
-1.653887,0.375012,1.393126
-1.543859,0.425018,1.728451
-1.233807,0.109188,1.454476
-0.905998,-0.239017,1.126423
-0.578190,-0.587222,0.798371
-0.250382,-0.935426,0.470405
0.077426,-1.283631,0.142353
-0.066900,-1.263674,-0.300013
-0.344475,-1.139690,-0.774636
-0.622201,-1.015706,-1.249345
-0.899776,-0.891722,-1.724053
-1.177503,-0.767739,-2.198762
-1.098434,-0.742867,-2.165649
-0.864112,-0.761211,-1.911438
-0.629790,-0.779556,-1.657228
-0.395467,-0.797863,-1.403017
-0.161145,-0.816207,-1.148807
0.049502,-0.824760,-0.751106
0.242697,-0.826223,-0.249701
0.436043,-0.827686,0.251618
0.629389,-0.829149,0.753022
0.822735,-0.830650,1.254342
0.903625,-0.788184,1.517793
