ax,ay,az
-1.270718,0.443108,0.000000
-2.097835,0.695908,0.000000
-1.689030,0.534116,0.000000
-1.042548,0.176825,0.000000
-0.747828,-0.217543,0.000000
-0.377051,-0.231025,0.000000
0.316966,-0.382705,0.000000
-0.205924,-0.504049,0.000000
-0.956984,-0.470343,0.000000
-0.167895,-0.568092,0.000000
0.868378,-1.228742,0.000000
1.353240,-1.757937,0.000000
1.153591,-1.950065,0.000000
0.839857,-1.774790,0.000000
0.763800,-1.926470,0.000000
0.678236,-1.737713,0.000000
0.412037,-1.414129,0.000000
-0.358037,-1.124252,0.000000
-1.337268,-0.524273,0.000000
0.488094,-0.234396,0.000000
1.847609,-1.238854,0.000000
1.952187,-0.450119,0.000000
0.231403,0.952078,0.000000
-1.004519,1.393635,0.000000
0.830350,-0.096199,0.000000
0.792321,0.200420,0.000000
-0.205924,0.557710,0.000000
-0.120360,1.622840,0.000000
0.801828,1.326222,0.000000
0.069782,0.881294,0.000000
-0.519658,0.547598,0.000000
-1.251704,0.068964,0.000000
-2.192906,0.186937,0.000000
-0.690785,0.109412,0.000000
-1.071069,0.409401,0.000000
-2.164385,0.766691,0.000000
-2.230935,0.655460,0.000000
-0.272473,-0.146759,0.000000
0.136332,0.045369,0.000000
1.039506,0.550969,0.000000
1.049013,0.952078,0.000000
1.495846,0.867811,0.000000
0.915913,1.407118,0.000000
1.543382,1.305998,0.000000
0.906406,1.373411,0.000000
0.136332,2.040803,0.000000
0.183867,1.916088,0.000000
0.383516,1.535203,0.000000
0.221896,1.258809,0.000000
0.345488,1.221731,0.000000
2.066272,1.204878,0.000000
2.418034,1.006009,0.000000
1.419789,0.776803,0.000000
-1.185154,1.029603,0.000000
-1.651002,1.659918,0.000000
-0.709800,1.889123,0.000000
-0.281980,1.393635,0.000000
-1.346775,1.097017,0.000000
-2.525654,0.972302,0.000000
-1.812622,1.059939,0.000000
-0.072824,0.689166,0.000000
-0.937970,0.763321,0.000000
-0.738321,1.002638,0.000000
0.535630,0.368953,0.000000
0.022247,-0.035527,0.000000
-1.574945,0.294798,0.000000
-0.852406,0.564452,0.000000
-0.205924,0.456590,0.000000
1.096548,-0.436636,0.000000
0.782814,-0.874822,0.000000
-0.453108,-0.578204,0.000000
-0.320009,-0.092828,0.000000
0.858871,-0.541127,0.000000
1.429296,-1.474801,0.000000
-0.015782,-1.511878,0.000000
-0.586207,-0.820892,0.000000
-0.063317,-1.124252,0.000000
0.687743,-1.717489,0.000000
-0.167895,-1.663558,0.000000
-0.367544,-1.353457,0.000000
-0.567193,-0.979313,0.000000
0.126825,-1.063580,0.000000
0.944435,-1.410758,0.000000
1.049013,-1.265820,0.000000
0.126825,-0.652359,0.000000
-0.063317,-0.605169,0.000000
0.126825,-0.763590,0.000000
0.022247,-0.689436,0.000000
0.668729,-0.665841,0.000000
0.136332,-0.483825,0.000000
-0.091839,-0.591687,0.000000
0.136332,-0.322033,0.000000
-0.025289,-0.261361,0.000000
-0.167895,-0.160241,0.000000
0.649715,-0.440007,0.000000
0.345488,-0.372593,0.000000
0.240910,-0.322033,0.000000
0.469080,-0.534385,0.000000
0.250417,-0.204060,0.000000
0.393023,-0.241137,0.000000
