ax,ay,az
1.922885,-0.803543,-1.099700
1.260693,-1.059796,-0.963736
0.585248,-1.302483,-0.869979
1.045575,-1.237001,-0.883850
1.022160,-1.208510,-0.781730
0.753835,-1.186683,-0.610546
0.376806,-1.144947,-0.504983
-0.027125,-1.103131,-0.232072
-0.327932,-1.034477,0.090718
-0.486057,-0.937599,0.507757
-0.499209,-0.782782,1.115657
-0.414916,-0.512750,1.814855
-0.515649,-0.191415,1.978857
-0.844055,0.094768,1.788489
-1.069137,0.379804,1.612090
-1.095541,0.699860,1.463141
-1.015133,0.945639,1.038132
-0.938910,1.066716,0.789424
-0.677561,1.149282,0.668119
-0.461247,1.173428,0.506183
-0.292760,1.138355,0.266722
-0.243638,1.073486,-0.023897
-0.005404,1.051738,-0.316090
0.324596,1.059387,-0.563421
0.602884,1.044649,-0.836234
0.691064,0.946838,-1.211166
0.781734,0.786530,-1.363165
0.844406,0.590563,-1.330011
0.778346,0.375513,-1.154596
0.574687,0.168699,-1.028274
0.249170,-0.018607,-0.963441
-0.212053,-0.183926,-0.930975
-0.643186,-0.306042,-0.883752
-0.888892,-0.374669,-0.817049
-0.901546,-0.387649,-0.807703
-0.736745,-0.369312,-0.807900
-0.393892,-0.323339,-0.826592
-0.022941,-0.265425,-0.808982
0.263418,-0.212949,-0.807408
0.378400,-0.177316,-0.790289
0.368337,-0.148852,-0.775631
0.268799,-0.124760,-0.756938
0.158599,-0.096456,-0.754479
0.051887,-0.069378,-0.766186
-0.009290,-0.042007,-0.740607
-0.062796,-0.021192,-0.720340
-0.132542,-0.009039,-0.717487
-0.189635,-0.002696,-0.685611
-0.249218,-0.004215,-0.656392
-0.315278,-0.006081,-0.636519
-0.428666,-0.009226,-0.671346
-0.543747,-0.006348,-0.701352
-0.631827,0.021983,-0.653244
-0.753285,0.106015,-0.450775
-0.965813,0.268002,-0.146382
-1.144762,0.589044,0.216548
-1.281864,1.003819,0.085897
-1.301193,1.441114,-0.304186
-1.027090,1.820843,-0.567455
-0.623358,2.025792,-0.484618
-0.288077,1.918440,-0.259816
-0.101754,1.547107,0.587643
0.076199,1.034095,1.556898
0.051190,0.450697,2.146302
-0.189635,-0.171293,2.225795
-0.384426,-0.780676,2.283348
-0.457760,-1.311465,2.021948
-0.598349,-1.740632,1.480259
-0.619771,-2.057889,0.865276
-0.312189,-2.238079,0.255113
0.135882,-2.279895,-0.419194
0.812024,-2.184483,-0.851286
1.630548,-2.005146,-0.929401
2.290150,-1.790843,-0.859747
2.588366,-1.543411,-0.767465
2.451364,-1.305948,-0.617827
1.775620,-1.148465,-0.368134
0.770774,-1.062488,-0.067185
-0.162732,-0.991195,0.360873
-0.788457,-0.900474,0.884067
-0.950269,-0.702081,1.375581
-0.572642,-0.355374,1.770780
-0.052334,0.052579,1.922583
0.059559,0.426337,1.682433
-0.335504,0.709561,1.240011
-0.845351,0.903690,1.152157
-1.518802,1.008190,1.202626
-2.303549,1.030657,1.159732
-2.531022,1.071087,1.157961
-1.957806,1.163834,1.169373
-1.081492,1.230968,0.640080
-0.135930,1.237205,-0.060101
0.861046,1.188380,-0.365084
1.561001,1.054936,-0.383186
1.842477,0.884901,-0.389384
1.763166,0.726378,-0.358099
1.440738,0.570228,-0.384662
1.077359,0.448458,-0.628550
1.709361,0.329220,-0.895656
2.361391,0.225626,-1.071562
