ax,ay,az
0.183268,0.092400,-0.693159
0.139872,0.081984,-0.518758
0.285382,0.139382,-0.001568
0.730321,0.336247,0.719622
0.933330,0.654123,0.741140
0.471757,0.869377,-0.116207
0.505659,1.210574,0.777787
1.431201,1.893847,2.485904
2.042895,2.447093,0.595775
1.565139,2.296429,-1.214671
0.780677,1.663914,-0.420751
0.621154,1.084143,0.885472
0.662877,0.669177,0.711823
0.460094,0.390194,-0.796804
0.198682,0.348533,-1.410497
0.046979,0.395923,-1.253855
-0.400536,0.086557,-1.128786
-0.949397,-0.514370,-0.560291
-1.653984,-0.844306,-0.627195
-2.314317,-0.997752,-1.679898
-2.700264,-1.397828,-2.377502
-2.857211,-2.050603,-1.271803
-2.815579,-2.695145,0.573035
-2.615870,-2.954501,1.470975
-2.134497,-2.871732,1.744793
-1.604622,-2.761656,2.589078
-1.474210,-2.684420,3.656158
-1.683095,-2.397057,3.337331
-1.848675,-1.929168,1.783131
-1.816491,-1.587776,0.453416
-1.806772,-1.416396,-0.313724
-1.735757,-1.203730,-0.076929
-1.136178,-0.840856,0.823079
-0.280611,-0.406198,0.604607
-0.051610,-0.088273,-0.803851
-0.614439,0.016580,-2.030673
-0.916082,0.148398,-1.869521
-0.383810,0.605546,-1.378642
0.149727,1.090783,-1.689012
0.449290,1.306802,-1.854769
0.952179,1.457481,-1.071467
1.886355,1.725657,-0.580212
2.184427,1.666648,-1.005409
1.271542,0.985019,-1.226135
0.323173,0.433890,-0.656043
0.346995,0.523363,-0.059545
0.892963,0.677379,0.009238
1.262366,0.570736,0.166913
1.297986,0.355189,0.711165
1.137062,0.210824,1.259645
0.841205,0.178456,0.918454
0.725303,0.218684,0.255899
0.672189,0.206007,0.155073
0.555338,0.126998,0.293673
0.293609,0.001917,0.183357
0.026231,-0.086792,-0.169298
-0.041801,-0.070160,-0.287131
0.116457,0.005920,-0.324342
0.157728,0.031828,-0.481829
0.130606,0.041576,-0.497522
0.068586,0.069177,-0.623154
0.008782,0.112384,-0.875641
0.105789,0.161059,-0.923752
0.200942,0.162296,-0.648243
0.189370,0.118291,-0.242122
0.084001,0.032919,0.125098
0.051499,-0.015756,0.329944
0.063026,-0.017612,0.287847
0.042278,0.022992,-0.008522
0.175357,0.071781,0.147368
0.281857,0.087517,0.613722
0.292660,0.110024,0.810393
0.371857,0.143418,0.778633
0.385418,0.138552,0.522293
0.274172,0.083351,0.352026
0.130696,0.020095,0.368658
0.096387,0.035978,0.404272
0.207994,0.113881,0.213896
0.295598,0.121741,0.111567
0.320777,0.050722,0.258530
0.240315,-0.012664,0.351838
0.166904,-0.025390,0.347892
0.156146,-0.011558,0.213990
0.208130,-0.007213,0.031320
0.217668,-0.015317,-0.108596
0.195925,-0.014031,-0.123724
0.156778,-0.002249,-0.067063
0.166407,0.025563,-0.027691
0.187788,0.037361,-0.090836
0.121836,0.022585,-0.127295
0.101359,0.027190,-0.039719
0.096161,0.050332,-0.045732
0.122243,0.094418,-0.139417
0.149862,0.126689,-0.244847
0.107778,0.116322,-0.163848
0.159491,0.097461,0.032635
0.185618,0.092400,0.128387
0.223137,0.103531,0.213238
0.261199,0.112319,0.221038
0.231997,0.112579,0.176873
