ax,ay,az
0.087640,0.659577,0.915045
0.115005,0.969211,0.779098
0.003060,0.929803,0.837361
0.075202,0.727133,0.810171
0.102567,0.744023,0.942235
0.119980,0.817209,0.922814
0.132418,0.811579,0.841245
0.070227,0.653947,0.946119
0.080178,0.744023,0.891740
0.115005,0.676466,0.934467
0.236901,0.721504,0.802403
0.388650,0.834098,0.930582
0.460791,0.693355,0.814056
0.714534,0.710244,0.899509
1.070272,0.237348,1.016036
1.438448,0.074088,1.124794
1.453374,-0.173620,1.237436
1.346404,-0.477624,0.988846
1.212069,-0.562070,0.864550
1.281724,-0.314363,0.845130
1.383719,-0.100433,0.821824
1.393669,-0.032877,0.557697
1.572782,0.327423,0.786866
1.575270,0.744023,1.031573
1.577758,1.132473,1.334542
1.495664,0.924174,1.140331
1.545418,0.710244,1.691890
1.853889,0.749652,2.169650
1.503127,0.850987,1.983207
1.261823,1.183141,1.921060
0.828967,0.828468,1.365616
0.577712,0.777801,0.821824
0.654831,1.419589,0.849013
0.406063,0.710244,0.829593
-0.091472,0.293645,-0.242454
-0.556667,-0.781629,-0.976572
-0.300436,-0.888594,-0.712445
-0.131274,-0.578959,-0.250222
-0.146201,-0.809778,-0.393938
-0.554179,-0.623997,-0.646412
-0.658661,-0.674665,-0.689139
-0.862650,-0.590219,-0.906656
-0.857675,-0.438216,-0.580380
-0.800459,-0.618367,-0.013284
-0.820360,-0.404438,-0.250222
-1.064152,-0.303103,-0.821202
-1.210925,0.074088,-1.124173
-1.011911,0.057199,-0.665834
-0.636272,-0.004728,0.138201
-0.569105,-0.235546,0.666455
-0.404918,-0.117322,0.883972
-0.342726,0.197940,0.526624
-0.760656,-0.190509,-0.568728
-1.116393,-0.556440,-1.481521
-1.228339,0.366831,-1.695154
-0.912404,0.867876,-1.687385
-0.934793,0.530093,-1.683501
-0.676075,1.239438,-1.504826
-0.735779,1.087435,-1.932091
-0.825336,0.045940,-1.675732
-0.671099,-0.443846,-1.512595
-0.536766,-1.564160,-0.537655
-0.832799,-1.693644,-0.479391
-0.994498,-0.967410,-1.166898
-0.581544,-1.001188,-1.415489
-0.992010,-1.057486,-2.009775
-0.686026,-1.896314,-1.687385
-0.773094,-0.905483,-1.364995
-0.894990,-0.849186,-1.384415
-0.775582,-0.201768,-0.922193
-0.964645,0.963582,-0.537655
-1.220876,1.610999,0.145969
-1.623879,0.991730,-0.188074
-2.166191,0.575131,-0.902771
-1.900010,-0.652146,-0.696908
-1.492032,-1.755571,0.060517
-1.395013,-1.457196,0.122664
-1.439791,-0.702813,-0.316253
-1.474618,-0.494514,-0.459969
-0.924842,-1.046226,0.212001
-0.387505,-1.243266,0.817940
-0.273072,-0.725332,0.429518
-0.230782,-1.153191,0.099359
0.025449,-2.003278,0.289685
0.420989,-2.391727,0.899509
0.527959,-2.746399,0.903393
0.100079,-1.794979,-0.017169
0.010523,-1.609198,-0.560960
0.139882,-1.783719,-0.487159
0.179685,-0.117322,-0.518233
-0.001915,1.036768,-1.197973
0.187148,0.513204,-1.667964
0.525472,0.805949,-0.875582
1.008080,0.074088,0.153738
1.744432,1.419589,0.375138
1.926032,2.337233,0.312991
1.602634,1.025508,0.402328
2.028026,1.475886,0.239190
1.426009,1.453367,-0.949383
1.455861,1.329513,-0.968803
