ax,ay,az
1.355221,1.169028,0.347147
1.367570,1.023428,0.347147
1.235847,1.078894,0.347147
1.141171,0.766895,0.347147
1.042379,0.170629,0.347147
0.754236,0.468762,0.347147
0.729538,1.058094,0.347147
0.676025,0.787695,0.347147
0.729538,0.371695,0.347147
0.416696,0.052763,0.347147
0.289090,-0.432570,0.347147
0.210880,-0.751503,0.347147
0.042110,-0.841636,0.347147
0.210880,-1.555768,0.347147
-0.188405,-0.890169,0.347147
0.256159,-0.696036,0.347147
-0.546526,0.170629,0.347147
-1.131045,0.454895,-1.274520
0.231461,-1.978701,0.347147
0.243810,-1.819235,0.347147
-0.534177,-0.314704,0.347147
-0.912879,-0.141370,0.347147
-0.912879,0.357829,0.347147
-0.624736,0.649028,0.347147
-0.925228,0.683695,0.347147
-1.085765,0.766895,0.347147
-1.106347,0.170629,0.347147
-0.707063,-1.326969,0.347147
-0.472432,-1.347769,0.347147
-0.949926,-0.231504,-0.120113
-1.040486,-0.293904,0.347147
-1.423305,-0.169104,-0.697317
-1.583842,-1.001102,-2.071611
-1.863752,-0.557370,-0.779774
-1.995475,-0.203770,-0.367486
-1.999591,-0.404837,-2.236526
-2.501784,0.226096,-5.974605
-2.267153,0.205296,-4.930142
-1.563260,-0.467237,-1.741780
-1.299815,-0.709903,-0.614859
-1.151627,-1.264569,-0.752289
-1.748495,-0.661370,-2.593842
-0.991090,-0.051237,-0.559887
-1.131045,0.177562,0.347147
-1.410956,-1.021902,-0.477430
-1.443886,-0.238437,-1.934181
-1.209255,0.378629,-1.686808
-0.398338,-0.162170,0.347147
0.091506,-2.734433,0.347147
-0.665899,-0.300837,0.347147
-0.241917,0.524229,0.347147
-0.237801,0.884761,0.347147
-0.188405,-0.564303,0.347147
-0.464199,0.468762,0.347147
-0.509479,2.146626,0.347147
0.219112,1.924760,0.347147
0.671909,0.260762,0.347147
-0.324244,1.876226,0.347147
-0.106078,3.047958,0.347147
1.067077,1.099694,0.347147
1.651597,-0.640570,0.347147
1.169985,0.697562,0.347147
0.083273,2.673559,0.347147
0.326137,-0.390970,0.347147
1.775087,-1.846968,0.347147
1.268778,-0.217637,0.347147
1.301708,0.947161,0.347147
1.272894,2.035693,0.347147
0.589582,2.611159,0.347147
0.630746,1.078894,0.347147
1.449896,0.295429,0.347147
0.840679,-0.245370,0.347147
1.795668,0.295429,0.347147
1.149404,1.259161,0.347147
1.025914,0.593562,0.347147
0.931238,-1.271502,0.347147
0.704840,-1.132836,0.347147
0.713072,-0.273104,0.347147
0.247927,0.302362,0.347147
0.964169,-0.897103,0.347147
1.396384,-1.500302,0.347147
1.408733,-0.855503,0.347147
1.528107,-0.363237,0.347147
0.721305,-0.418703,0.347147
0.099739,-0.772303,0.347147
-0.283080,-0.529637,0.347147
-0.464199,0.406362,0.347147
-0.365407,0.746095,0.347147
-0.159590,0.288496,0.347147
-0.031984,-0.647503,0.347147
0.243810,-1.056569,0.347147
0.322021,-0.356303,0.347147
0.466092,0.004229,0.347147
0.523721,-0.293904,0.347147
0.680142,-0.460303,0.347147
0.593699,-0.453370,0.347147
0.317904,0.205296,0.347147
0.087390,0.350895,0.347147
-0.011402,0.101296,0.347147
-0.089613,-0.557370,0.347147
