ax,ay,az
-0.397566,-0.202169,-1.082675
-0.397566,-0.202169,-1.082675
-0.397566,-0.202169,-1.082675
-0.421011,-0.078530,-1.049767
-0.446845,0.057593,-1.013536
-0.472680,0.193717,-0.977305
-0.498514,0.329840,-0.941034
-0.524314,0.465871,-0.904803
-0.535811,0.374783,-0.721843
-0.543950,0.231262,-0.505031
-0.552122,0.087740,-0.288220
-0.560295,-0.055688,-0.071450
-0.568434,-0.199210,0.145361
-0.537058,-0.310827,0.158286
-0.490376,-0.410145,0.092594
-0.443694,-0.509464,0.026903
-0.397047,-0.608874,-0.038830
-0.350365,-0.708193,-0.104522
-0.391644,-0.798171,-0.196350
-0.491276,-0.881953,-0.305494
-0.590874,-0.965736,-0.414598
-0.690472,-1.049611,-0.523742
-0.790069,-1.133393,-0.632845
-0.972226,-1.220782,-0.714252
-1.228978,-1.311500,-0.770588
-1.485695,-1.402126,-0.826925
-1.742446,-1.492844,-0.883261
-1.999197,-1.583562,-0.939597
-1.954559,-1.461402,-0.934140
-1.504915,-1.053310,-0.845594
-1.055236,-0.645217,-0.757048
-0.605558,-0.237032,-0.668542
-0.155879,0.171060,-0.579996
0.257576,0.641574,-0.466380
0.597060,1.239887,-0.301473
0.936509,1.838109,-0.136567
1.275993,2.436422,0.028339
1.615442,3.034736,0.193245
1.876730,3.385494,0.404435
1.872679,2.896208,0.772694
1.868592,2.406923,1.140953
1.864540,1.917637,1.509212
1.860454,1.428351,1.877471
1.852316,0.961815,2.207283
1.815607,0.654890,2.266902
1.778864,0.348058,2.326521
1.742156,0.041133,2.386140
1.705447,-0.265699,2.445759
1.667665,-0.553019,2.497254
1.598439,-0.244892,2.301861
1.529247,0.063142,2.106468
1.460020,0.371176,1.911076
1.390794,0.679303,1.715683
1.321567,0.987338,1.520290
1.064642,0.907162,1.327401
0.793346,0.797209,1.134716
0.522085,0.687256,0.942031
0.250788,0.577396,0.749347
-0.020473,0.467443,0.556621
0.005742,0.586366,0.372841
0.107660,0.763548,0.191317
0.209578,0.940730,0.009793
0.311496,1.117913,-0.171731
0.413379,1.295095,-0.353255
0.368879,1.128362,-0.283707
0.271359,0.837158,-0.123191
0.173804,0.545954,0.037325
0.076250,0.254658,0.197841
-0.021304,-0.036546,0.358356
-0.216621,-0.250811,0.252413
-0.471468,-0.418191,-0.015606
-0.726280,-0.585571,-0.283625
-0.981092,-0.752951,-0.551643
-1.235939,-0.920330,-0.819621
-1.382288,-1.027786,-0.984363
-1.435930,-1.084011,-1.060805
-1.489573,-1.140144,-1.137247
-1.543216,-1.196369,-1.213689
-1.596859,-1.252593,-1.290090
-1.485764,-1.177319,-1.131051
-1.164323,-0.934109,-0.671251
-0.842881,-0.690992,-0.211491
-0.521440,-0.447783,0.248268
-0.199964,-0.204666,0.708069
0.018278,-0.060497,0.916715
0.039299,-0.105718,0.645291
0.060320,-0.151030,0.373866
0.081341,-0.196251,0.102401
0.102327,-0.241471,-0.169023
0.128127,-0.297418,-0.389568
0.169614,-0.388229,-0.443525
0.211102,-0.478947,-0.497523
0.252555,-0.569757,-0.551479
0.294042,-0.660568,-0.605477
0.327391,-0.726503,-0.665424
0.311115,-0.641426,-0.761807
0.294838,-0.556349,-0.858191
0.278562,-0.471271,-0.954574
0.262320,-0.386194,-1.050916
0.241715,-0.310827,-1.147710
