ax,ay,az
0.566050,0.385937,-0.412619
0.138835,0.315773,-0.330779
-0.296639,0.232418,-0.245872
-0.295465,0.295004,-0.297895
-0.307379,0.312685,-0.313541
-0.311215,0.344119,-0.327789
-0.296413,0.321666,-0.342659
-0.278272,0.319421,-0.358499
-0.273218,0.289672,-0.346075
-0.275700,0.289672,-0.344639
-0.269879,0.318018,-0.338621
-0.288516,0.336541,-0.314085
-0.304897,0.355626,-0.285083
-0.316901,0.391831,-0.289587
-0.300475,0.407267,-0.288461
-0.290953,0.387059,-0.278367
-0.290682,0.383692,-0.290014
-0.302144,0.382008,-0.298905
-0.297045,0.328402,-0.279260
-0.298263,0.306511,-0.286481
-0.302460,0.280971,-0.298943
-0.290953,0.256554,-0.293819
-0.261124,0.218104,-0.291994
-0.237071,0.160008,-0.284035
-0.208100,0.068514,-0.230148
-0.144968,0.051394,-0.284656
-0.015815,-0.045713,-0.389169
0.155712,-0.206530,-0.482113
0.371283,-0.186603,-0.608833
0.624174,0.038484,-0.802446
0.892001,0.221191,-0.855246
1.144531,0.477712,-0.904357
1.430996,0.622811,-0.961467
1.743860,0.699150,-1.062796
2.120443,0.595026,-1.040822
2.422296,0.301459,-0.923497
2.580737,-0.133559,-0.635621
2.318550,-0.509078,-0.186588
1.835422,-0.799277,0.412498
1.101390,-0.974688,1.015466
0.194702,-0.800961,1.661101
-0.711715,-0.720132,2.218296
-1.365106,-0.259574,2.604745
-1.905770,0.250941,2.899727
-2.311415,1.261025,3.101104
-2.519991,2.214978,3.145014
-2.598873,3.301400,3.145014
-2.388131,3.956734,2.957341
-2.044219,3.829316,2.560991
-1.624946,3.065087,2.094139
-1.217677,2.013185,1.630547
-0.903639,1.183564,1.160394
-0.712121,0.301459,0.965966
-0.521370,-0.155450,0.892085
-0.291133,-0.484661,0.725959
0.009727,-0.677753,0.493173
0.356752,-0.871125,0.160688
0.620609,-0.862705,-0.225567
0.802605,-0.744549,-0.405863
0.865422,-0.765318,-0.313968
0.920882,-0.844463,-0.270758
1.035865,-0.930624,-0.222073
1.215290,-0.738936,-0.233798
1.395842,-0.507394,-0.459479
1.628832,-0.422074,-0.947801
1.757759,-0.323844,-1.273996
1.723463,-0.478206,-1.287973
1.463036,-0.912662,-1.170454
1.036813,-1.253380,-0.923730
0.521059,-1.486606,-0.581773
0.137165,-1.524214,-0.339631
-0.151962,-1.306985,-0.334855
-0.315231,-1.098457,-0.362342
-0.398309,-1.019031,-0.362808
-0.430936,-0.938202,-0.324412
-0.449122,-0.980020,-0.274912
-0.424077,-1.141398,-0.197653
-0.389329,-1.265448,-0.169661
-0.316901,-1.305021,-0.159179
-0.250023,-1.229524,-0.126567
-0.268164,-1.134101,-0.091315
-0.311034,-0.990966,-0.086346
-0.312343,-0.840814,-0.114260
-0.262523,-0.705818,-0.173699
-0.216494,-0.580926,-0.227625
-0.207919,-0.479328,-0.238495
-0.204490,-0.358646,-0.238301
-0.233416,-0.238805,-0.221685
-0.302866,-0.131594,-0.232827
-0.354943,0.021925,-0.263148
-0.372316,0.201265,-0.300574
-0.408779,0.310160,-0.325382
-0.422407,0.354784,-0.337068
-0.383147,0.390989,-0.352986
-0.327776,0.315773,-0.378959
-0.277144,0.155237,-0.408271
-0.188695,0.059252,-0.440882
-0.105211,0.048587,-0.482229
0.317357,0.145414,-0.552694
0.706756,0.289391,-0.602466
