ax,ay,az
-0.014176,0.089840,0.218152
-0.012748,-0.029101,0.153015
-0.031014,-0.020164,0.159794
-0.014259,-0.105554,0.220174
-0.037524,-0.058986,0.152975
-0.029935,-0.070628,0.128950
-0.013860,0.026175,0.169150
-0.017630,0.108403,0.226993
0.004008,0.091811,0.244476
0.064571,0.014258,0.258828
0.166234,0.050330,0.165106
0.382946,0.091994,0.239045
0.649642,0.406924,0.268184
1.029908,1.190698,0.286223
1.436329,1.748460,0.487502
1.869602,1.408596,0.911548
2.171154,0.602730,1.034925
2.193855,0.751097,1.116475
2.059926,0.601676,1.543178
1.903080,-0.063844,1.245600
1.593839,-0.162022,0.554265
1.158772,-0.112291,-0.172156
0.768111,0.201585,-0.257869
0.358451,0.927698,-0.540580
-0.023774,1.665041,-0.463034
-0.380210,1.540141,-0.381325
-0.692673,0.098319,-0.654521
-0.943062,-1.156543,-1.512128
-1.168043,-1.512450,-1.874526
-1.363116,-1.062949,-1.667736
-1.506694,-0.825067,-1.311087
-1.611064,-0.957117,-1.073017
-1.777425,-1.832055,-1.647993
-1.819904,-1.691205,-1.837418
-1.781295,-0.349944,-1.545272
-1.790013,0.513994,-1.362705
-1.846623,0.984854,-1.155043
-1.610084,-1.266042,-1.134388
-1.541716,-1.655775,-1.015372
-1.385086,-1.367841,-0.658168
-1.416954,-1.102183,-0.967838
-1.481303,-1.195732,-0.975370
-1.544124,-1.278464,-0.665344
-1.464398,-1.418947,-0.089932
-1.355212,-1.426693,-0.042912
-1.262416,-1.370041,-0.898379
-1.155921,-1.169423,-1.343953
-1.011313,-0.922374,-1.243135
-0.578090,-1.572264,-1.590111
0.008957,-2.276927,-1.906440
0.120634,-2.695398,-3.563496
0.312485,-1.241567,-2.777845
0.779668,0.181417,-0.254817
1.245905,-0.702642,0.562511
1.498170,-0.971417,1.317477
1.572848,1.119150,2.345163
1.651396,3.225392,2.514250
1.838698,2.394363,1.985778
1.834214,1.493115,1.744536
1.594138,1.692908,1.475900
1.312081,1.909202,1.408106
1.036700,1.865934,1.110053
0.755756,1.621956,0.907624
0.535524,1.287088,0.607429
0.369345,0.548003,0.487621
0.217946,0.225694,0.316274
0.101437,0.392303,0.389023
0.031940,0.393265,0.525760
-0.033871,0.228810,0.479533
-0.074456,-0.065357,0.326740
-0.133508,-0.049864,0.206774
-0.190335,-0.026397,0.127880
-0.228928,0.122657,0.128157
-0.211790,0.086035,0.140725
-0.190368,0.188751,0.234406
-0.167983,0.053355,0.237737
-0.132395,-0.077228,0.224297
-0.166571,0.064676,0.091168
-0.135351,-0.238978,0.089820
-0.080900,-0.237649,0.257480
-0.066535,-0.063523,0.378240
0.036955,-0.233249,0.572938
0.076710,-0.038589,0.676055
0.067892,0.173992,0.606478
0.032089,0.277487,0.497691
-0.003149,0.261216,0.345453
0.003178,0.144795,0.323846
0.009870,0.050009,0.292447
0.002248,0.054364,0.268660
-0.036644,0.271941,0.262436
-0.068910,0.333497,0.248560
-0.017547,0.268962,0.071781
-0.023807,0.072102,0.088472
-0.017829,0.008254,0.118920
-0.030931,0.089931,0.152499
-0.034103,0.168950,0.303310
-0.053350,0.192876,0.310169
0.000587,-0.097899,0.391005
-0.019373,0.086265,0.372174
-0.057501,0.109044,0.275994
