ax,ay,az
0.282792,0.818828,0.000000
0.218807,0.899164,0.000000
0.098363,1.002452,0.000000
0.082052,0.931680,0.000000
0.239508,0.833174,0.000000
0.235744,0.829348,0.000000
0.114045,0.904902,0.000000
0.119691,0.939331,0.000000
0.183050,0.890556,0.000000
0.088953,0.965153,0.000000
-0.074148,1.074180,0.000000
-0.134998,1.136344,0.000000
-0.076030,1.101914,0.000000
-0.028982,1.044532,0.000000
-0.131234,0.992888,0.000000
-0.301863,1.013928,0.000000
-0.455554,0.958459,0.000000
-0.947994,1.052183,0.000000
-1.845050,1.444297,0.000000
-2.504983,1.308491,0.000000
-2.508746,1.005321,0.000000
-1.986195,0.475490,0.000000
-1.548332,0.228745,0.000000
-1.631764,0.614164,0.000000
-2.575242,1.160254,0.000000
-2.726424,0.723191,0.000000
-1.387740,-0.631035,0.000000
0.493569,-1.272762,0.000000
1.441438,-1.749035,0.000000
1.644059,-1.658180,0.000000
2.299600,-1.870495,0.000000
2.931304,-2.194706,0.000000
2.253807,-1.182862,0.000000
2.221814,-1.407610,0.000000
1.168557,-1.232594,0.000000
-0.257323,-0.460800,0.000000
-0.252932,-0.684591,0.000000
1.036821,-1.777727,0.000000
1.650960,-2.406064,0.000000
1.385607,-2.322860,0.000000
1.257635,-2.290343,0.000000
0.780878,-1.974739,0.000000
0.279028,-1.500378,0.000000
0.186186,-1.252677,0.000000
0.456558,-1.239288,0.000000
0.836082,-1.425781,0.000000
0.991655,-1.501335,0.000000
1.030548,-1.597928,0.000000
0.933942,-1.576888,0.000000
0.846119,-1.487945,0.000000
0.543754,-1.297627,0.000000
0.009284,-0.903601,0.000000
-0.459318,-0.522008,0.000000
-0.471864,-0.212143,0.000000
0.073270,-0.259962,0.000000
0.430210,-0.314475,0.000000
0.307885,-0.254223,0.000000
0.267737,-0.306824,0.000000
0.563828,-0.483753,0.000000
0.495451,-0.375683,0.000000
0.329214,-0.169106,0.000000
0.154821,-0.038083,0.000000
-0.347657,0.269870,0.000000
-0.965559,0.576866,0.000000
-1.256004,0.794919,0.000000
-1.152498,0.820741,0.000000
-1.079102,0.863778,0.000000
-1.109840,0.866647,0.000000
-1.020762,0.861865,0.000000
-0.816886,0.754751,0.000000
-0.618028,0.629466,0.000000
-0.528949,0.566346,0.000000
-0.641866,0.674416,0.000000
-0.749763,0.724147,0.000000
-0.665704,0.670590,0.000000
-0.463082,0.561564,0.000000
-0.252932,0.382722,0.000000
-0.295590,0.402805,0.000000
-0.262969,0.344467,0.000000
-0.118060,0.243091,0.000000
-0.030236,0.207705,0.000000
-0.169500,0.335859,0.000000
-0.213412,0.431497,0.000000
0.006775,0.370289,0.000000
0.390690,0.157974,0.000000
0.470986,0.134064,0.000000
0.380653,0.235440,0.000000
0.177404,0.423846,0.000000
0.075779,0.496530,0.000000
-0.153817,0.539567,0.000000
0.130355,0.320557,0.000000
0.529953,0.082420,0.000000
0.772096,-0.007479,0.000000
0.573865,0.171363,0.000000
0.266482,0.344467,0.000000
0.070133,0.460188,0.000000
-0.087949,0.552000,0.000000
-0.031491,0.527134,0.000000
0.252681,0.372202,0.000000
0.275892,0.322470,0.000000
