ax,ay,az
0.250407,-0.992533,-0.418503
0.209940,-1.008350,-0.442943
0.067021,-1.058014,-0.452769
-0.030857,-1.127898,-0.416172
-0.027520,-1.154803,-0.392488
0.068417,-1.089601,-0.408645
0.087897,-0.999475,-0.476611
-0.085316,-1.004064,-0.538767
-0.283737,-1.070593,-0.508799
-0.443166,-1.148001,-0.414251
-0.459854,-1.100037,-0.573695
-0.563541,-1.119698,-0.633646
-0.723708,-1.030177,-0.759658
-0.930328,-0.813842,-0.772587
-1.203762,-0.799492,-0.756068
-1.500864,-0.777316,-0.721471
-1.772244,-0.661612,-0.689566
-1.863223,-0.445370,-0.648386
-1.740136,-0.195653,-0.455242
-1.209924,0.043162,-0.038041
-0.674625,0.297840,0.110900
-0.395495,0.586133,0.068193
-0.712492,0.791730,0.524495
-0.859631,1.105040,0.956420
-0.772792,1.388138,1.565789
-0.328552,1.859315,1.959668
0.449004,2.274166,2.113947
1.661558,2.230699,2.283549
2.221648,2.248519,2.252038
2.017114,2.178053,1.746083
2.253049,2.116882,1.508688
2.417373,2.204562,1.256742
2.416699,2.160186,0.641106
2.231018,1.898799,0.557392
1.664687,1.577685,1.066842
1.072522,1.419189,1.470894
0.713035,1.489515,1.709501
0.661930,1.635944,1.629677
0.911119,1.595226,1.899496
1.156088,1.780137,2.040044
0.839074,1.934556,2.031414
0.189883,1.488793,2.304650
0.324313,1.327689,2.534660
0.466622,1.294494,2.422757
0.508485,0.905313,2.006737
-0.481130,0.623986,1.280490
-1.714303,0.510775,0.511566
-2.610902,0.108782,-0.047001
-2.839649,-0.045357,-0.822759
-2.503332,-0.383896,-1.069996
-1.916622,-0.563962,-0.972960
-1.319243,-0.509872,-1.093555
-1.194392,-0.545140,-1.165663
-1.329319,-0.613369,-1.125207
-1.229066,-0.560328,-1.098641
-0.822132,-0.438917,-0.999715
-0.239788,-0.332159,-0.805956
0.071707,-0.229593,-0.720573
-0.013592,-0.310867,-0.614607
-0.158661,-0.561190,-0.409668
-0.080294,-0.489652,-0.469509
0.048328,-0.191344,-0.738541
0.351334,-0.111374,-0.625473
0.524724,-0.245410,-0.415432
0.496291,-0.382498,-0.393779
0.348414,-0.386994,-0.417164
0.252814,-0.345297,-0.496926
0.282081,-0.373436,-0.506437
0.444624,-0.397010,-0.494910
0.465130,-0.457250,-0.480343
0.227029,-0.515649,-0.434045
0.099867,-0.576145,-0.444455
0.124722,-0.501439,-0.500012
0.122347,-0.496361,-0.552215
0.216727,-0.489816,-0.540751
0.185583,-0.504631,-0.517649
0.190589,-0.512271,-0.490894
0.225905,-0.519260,-0.475981
0.193253,-0.471576,-0.509240
0.173821,-0.477563,-0.485225
0.261896,-0.457087,-0.478438
0.290136,-0.493496,-0.484548
0.255638,-0.528554,-0.481524
0.174832,-0.581619,-0.430439
0.193910,-0.543579,-0.421778
0.250840,-0.488162,-0.415479
0.317815,-0.450658,-0.486091
0.251819,-0.465752,-0.517098
0.231473,-0.495872,-0.491382
0.135520,-0.525945,-0.447856
0.245690,-0.553107,-0.385716
0.362887,-0.506098,-0.403149
0.361523,-0.494498,-0.383401
0.257547,-0.524990,-0.424140
0.192242,-0.502162,-0.450439
0.222311,-0.471972,-0.467005
0.271283,-0.446651,-0.480658
0.310450,-0.453826,-0.468249
0.311461,-0.452218,-0.446439
0.230719,-0.502907,-0.436313
