ax,ay,az
0.103534,0.559145,0.292363
0.097560,0.651847,0.361028
0.118470,0.528244,0.288750
0.105028,0.439405,0.299592
0.085612,0.462581,0.386325
0.111002,0.489619,0.422464
0.109509,0.435543,0.538109
0.181200,0.532107,0.444147
0.128925,0.474168,0.462217
0.172239,0.566870,0.538109
0.122951,0.586183,0.444147
0.130419,0.586183,0.357414
0.100547,0.555282,0.426078
0.130419,0.555282,0.624842
0.118470,0.543695,0.476673
0.076650,0.582320,0.375484
0.064702,0.481893,0.440533
0.058727,0.489619,0.310433
0.075157,0.435543,0.299592
0.046779,0.454856,0.350186
-0.006990,0.508931,0.241769
0.045285,0.555282,0.379097
-0.014458,0.524382,0.205630
0.134899,0.501206,0.447761
0.364910,0.740686,0.285136
0.632259,0.756136,0.642911
1.042991,0.690472,0.874200
1.380538,0.528244,0.942864
1.592626,0.234689,1.025984
1.655356,0.126537,1.278956
1.613536,0.273315,1.217520
1.613536,0.319666,1.036825
1.550806,0.281040,1.459650
1.486582,-0.035689,1.362076
1.292418,-0.228818,0.465830
1.045978,0.165163,-0.003976
0.901102,0.663434,-0.809873
0.708431,-0.441259,-1.261609
0.641220,-1.009057,-0.256947
0.402249,-1.283299,-0.303929
0.100547,-1.036095,-0.188284
-0.434151,-0.468297,-1.015865
-0.649226,0.018385,-1.091757
-0.759750,0.103362,-0.376206
-1.061452,0.107224,0.140581
-1.286981,0.281040,-0.018431
-1.174963,0.879738,-0.209967
-1.097297,0.497344,-0.589426
-0.794102,-0.232680,-0.007589
-0.661175,-1.020644,0.617614
-0.725398,-0.043414,0.509197
-0.623835,-0.066590,-0.434028
-0.867288,-0.916355,-0.867695
-0.752283,-0.603487,-0.177442
-0.501362,-0.448984,0.220086
-0.452074,-0.101353,0.259839
-0.610393,-0.244268,-0.488237
-0.843391,0.068599,-1.142351
-0.921056,0.311940,-1.153193
-0.840403,0.087911,-1.124281
-0.773192,0.230827,-0.517148
-0.728385,0.794762,-0.116006
-1.161521,-0.653700,-0.994182
-1.485626,-2.368679,-1.160421
-0.906120,0.049286,0.617614
-1.303411,1.354834,0.921181
-2.263777,-0.236543,-0.712298
-2.030780,0.288765,-0.119619
-1.908307,0.261727,1.007915
-2.454954,-0.201780,0.675437
-2.314559,0.717510,0.267066
-2.168189,0.686610,-0.506306
-1.717130,-0.306069,-0.907448
-1.024113,-0.491472,-1.998843
0.230488,0.597771,-3.762423
1.338718,1.451398,-1.420621
1.588145,-2.484556,3.917097
1.665811,-6.304634,2.847386
1.623991,-4.187948,-1.547107
1.619510,-1.997873,-1.991616
1.612043,-1.066995,0.256225
1.671785,0.107224,-0.972499
1.609055,0.578458,-2.331321
0.859282,0.647984,-2.793900
0.705444,0.188338,-0.723140
0.795058,-0.479885,0.408008
0.650182,-0.279031,-0.119619
0.487383,0.033835,0.147808
0.214059,0.049286,0.097214
0.007946,-0.136116,0.202017
-0.092124,-0.020239,0.006866
-0.298236,0.037698,-0.578584
-0.192193,0.134262,-0.343681
-0.093617,0.211514,-0.090709
-0.004003,0.265590,-0.007589
0.112496,0.366016,0.324889
0.118470,0.141987,0.295978
0.255879,0.130400,0.512812
0.252892,0.296490,0.527266
0.236462,0.138125,0.451375
