ax,ay,az
0.911265,0.172416,-0.711590
0.368826,0.346590,-0.611773
-0.173444,0.509992,-0.533823
-0.159719,0.515958,-0.552466
-0.145542,0.529382,-0.569729
-0.132778,0.529050,-0.584383
-0.124758,0.527890,-0.615609
-0.125492,0.534022,-0.634483
-0.133343,0.520101,-0.641849
-0.149440,0.498226,-0.644764
-0.167852,0.466076,-0.642002
-0.186999,0.436246,-0.617374
-0.200046,0.408239,-0.600341
-0.202249,0.419839,-0.595278
-0.199425,0.441217,-0.602950
-0.192308,0.476019,-0.625737
-0.177002,0.517781,-0.656963
-0.153902,0.548771,-0.671924
-0.136675,0.576612,-0.687729
-0.113857,0.605614,-0.697396
-0.082962,0.619037,-0.701769
-0.062347,0.608265,-0.708291
-0.044838,0.619037,-0.722485
-0.033880,0.577938,-0.737522
-0.032355,0.503529,-0.738059
-0.038003,0.462595,-0.724940
-0.044781,0.417850,-0.714659
-0.042183,0.364488,-0.687039
-0.008069,0.330515,-0.655889
0.073207,0.346258,-0.648600
0.222937,0.368299,-0.662948
0.497037,0.469722,-0.582772
0.855462,0.649033,-0.498607
1.252859,0.912034,-0.466767
1.635515,1.133108,-0.444517
1.949095,1.276955,-0.414058
2.089505,1.269000,-0.456562
2.099220,1.079911,-0.463544
2.006027,0.744655,-0.421423
1.837376,0.451161,-0.338255
1.546050,0.203737,-0.295674
1.198299,0.080771,-0.297208
0.816265,0.114247,-0.372167
0.365889,-0.003250,-0.447893
-0.173839,-0.196813,-0.440451
-0.673071,-0.433299,-0.426794
-1.044826,-0.623714,-0.297362
-1.344172,-0.952507,-0.022386
-1.554167,-1.012333,0.445855
-1.672550,-1.122372,1.025498
-1.743490,-1.191976,1.872368
-1.841879,-1.412552,2.601621
-1.933660,-1.601310,3.100935
-1.991948,-1.878563,3.326654
-1.972010,-2.065332,3.260596
-1.869216,-2.210007,2.897235
-1.734566,-2.317230,2.500653
-1.610591,-2.377718,2.180795
-1.497404,-2.369101,1.868838
-1.442618,-2.320378,1.648950
-1.436123,-2.289057,1.479852
-1.417654,-2.152502,1.308069
-1.338637,-1.898450,1.089332
-1.230421,-1.627494,0.917318
-1.039290,-1.291243,0.716227
-0.799474,-0.923008,0.519202
-0.513909,-0.549802,0.294634
-0.251443,-0.325082,0.111726
0.004639,-0.252165,0.042368
0.163067,-0.466775,0.064541
0.315226,-0.704089,0.126994
0.396953,-1.024762,0.213614
0.514997,-1.226446,0.267013
0.696808,-1.199599,0.180393
0.982035,-0.847273,-0.069341
1.274209,-0.343975,-0.426487
1.534584,0.207715,-0.767214
1.660197,0.661296,-1.025004
1.636814,0.938550,-1.146994
1.489965,1.019257,-1.147838
1.244952,0.867786,-1.053008
0.997737,0.660136,-0.909766
0.816039,0.535016,-0.788390
0.680881,0.476019,-0.696936
0.553065,0.413210,-0.549397
0.438240,0.432931,-0.365569
0.329289,0.486791,-0.159644
0.193397,0.492425,0.062776
0.051970,0.515792,0.200341
-0.053762,0.626329,0.236631
-0.113123,0.741837,0.247986
-0.164689,0.824864,0.233485
-0.189993,0.962580,0.174869
-0.209930,1.083888,0.155688
-0.208518,1.158463,0.163591
-0.213827,1.192602,0.184766
-0.204395,1.222266,0.214918
-0.207897,1.169401,0.235710
0.351034,0.825527,0.022190
0.906408,0.513306,-0.201842
