ax,ay,az
-0.413694,-0.009576,0.000000
-1.190900,0.938683,0.000000
-1.602954,1.487186,0.000000
-1.623053,1.631283,0.000000
-0.651546,0.604004,0.000000
1.231168,-1.064745,0.000000
2.336675,-2.003708,0.000000
1.944723,-1.799181,0.000000
0.249611,-0.404684,0.000000
-0.902799,0.827124,0.000000
-1.281352,1.329142,0.000000
-1.127250,1.296605,0.000000
0.065358,0.241434,0.000000
1.452269,-0.957835,0.000000
2.008374,-1.617898,0.000000
1.036866,-0.725418,0.000000
-0.487394,0.529631,0.000000
-1.442152,1.612692,0.000000
-2.031757,2.342478,0.000000
-1.971456,1.854404,0.000000
-0.741997,0.529631,0.000000
0.805714,-1.111230,0.000000
1.780572,-2.092026,0.000000
1.793972,-1.645788,0.000000
0.497511,-0.576671,0.000000
-0.735298,0.710916,0.000000
-0.966448,1.040947,0.000000
-0.403645,0.645839,0.000000
0.520962,0.092688,0.000000
0.855964,-0.228047,0.000000
0.323311,-0.093245,0.000000
-0.112192,0.083390,0.000000
0.018457,-0.167620,0.000000
0.487462,-0.413980,0.000000
0.420462,-0.321013,0.000000
-0.276344,0.232138,0.000000
-0.554396,0.246082,0.000000
-0.574496,0.255380,0.000000
0.075409,-0.051411,0.000000
0.427162,-0.404684,0.000000
0.155810,-0.190861,0.000000
-0.135643,-0.004928,0.000000
-0.216043,0.032259,0.000000
-0.427095,0.543575,0.000000
-1.030099,0.650487,0.000000
-0.463945,0.213544,0.000000
0.279761,-0.516244,0.000000
1.371868,-1.524930,0.000000
1.529320,-1.748050,0.000000
0.973217,-1.334349,0.000000
0.286461,-0.915999,0.000000
-0.038491,-0.409332,0.000000
-0.041842,0.064797,0.000000
-0.772148,0.710916,0.000000
-1.204301,0.841068,0.000000
-0.283043,-0.014224,0.000000
1.003366,-1.115878,0.000000
1.522619,-1.603952,0.000000
1.073717,-1.348294,0.000000
1.046917,-1.236734,0.000000
1.046917,-0.925295,0.000000
-0.343344,0.390181,0.000000
-1.700103,1.496483,0.000000
-1.757054,1.547615,0.000000
-0.420394,0.752750,0.000000
0.283111,0.320457,0.000000
-0.289744,0.557521,0.000000
-0.681697,0.683025,0.000000
-0.108843,0.176357,0.000000
0.993316,-0.809087,0.000000
1.160818,-0.790495,0.000000
0.313261,-0.083949,0.000000
-0.473994,0.678377,0.000000
-0.648197,1.031649,0.000000
-0.875998,1.064188,0.000000
-0.872648,0.822474,0.000000
-0.088743,0.185655,0.000000
0.286461,-0.172267,0.000000
0.531011,-0.558079,0.000000
0.376911,-0.483704,0.000000
0.296510,-0.362848,0.000000
0.055309,0.046205,0.000000
-0.276344,0.339048,0.000000
-0.195943,0.232138,0.000000
0.460663,-0.576671,0.000000
1.257967,-1.422667,0.000000
1.197668,-1.487744,0.000000
0.644912,-0.902056,0.000000
0.112259,-0.172267,0.000000
-0.607996,0.766695,0.000000
-1.435452,1.477890,0.000000
-1.666603,1.617340,0.000000
-0.380194,0.390181,0.000000
0.986617,-0.915999,0.000000
1.720272,-1.687623,0.000000
1.345067,-1.376184,0.000000
0.058659,-0.172267,0.000000
-0.963098,0.980518,0.000000
-1.532602,1.770735,0.000000
-1.680003,1.635933,0.000000
