ax,ay,az
0.294116,1.005009,1.005406
-0.291773,0.356616,-0.321863
-0.408950,-0.940170,-0.432468
0.645649,-0.075646,-0.985497
0.997183,0.788878,-0.874891
1.465894,0.356616,-0.321863
1.465894,0.788878,0.894800
-0.291773,1.005009,-2.312766
-1.932261,1.221140,-1.649131
0.880005,1.005009,-0.874891
-0.526128,1.437271,0.231166
-0.877661,2.301795,-0.653680
-0.057417,0.788878,-0.100651
2.168960,1.005009,0.894800
0.762827,1.437271,-1.317314
1.114360,1.437271,-1.096103
0.762827,1.221140,0.452377
-1.463550,0.356616,-0.100651
0.528472,1.437271,0.341772
0.176938,1.221140,-0.764286
-0.057417,-0.075646,-0.321863
-2.283794,1.221140,-1.649131
-2.400972,0.788878,-1.096103
-0.877661,0.356616,-1.649131
-0.291773,0.140485,-0.764286
1.700249,0.356616,-1.096103
-0.291773,0.788878,-0.874891
-0.291773,0.788878,-0.211257
0.294116,0.788878,0.120560
2.051782,0.788878,1.226618
0.411294,1.221140,0.231166
-1.815083,0.140485,-0.543074
0.762827,-0.075646,-0.764286
0.762827,-0.291777,0.231166
0.294116,2.085664,0.784195
-1.815083,-0.075646,-0.321863
-0.994839,-0.724039,-0.543074
0.880005,0.788878,0.120560
0.762827,0.572747,0.562983
-0.174595,1.005009,0.341772
-0.877661,-0.291777,1.005406
-0.877661,0.788878,-0.985497
-2.283794,-0.291777,-0.211257
0.645649,-0.075646,0.673589
-0.408950,1.221140,-1.317314
-1.229195,-0.507908,-2.091554
-0.526128,0.140485,-0.321863
0.176938,0.572747,0.784195
0.762827,0.788878,0.894800
-0.057417,-1.372432,-0.211257
-0.174595,-0.724039,-1.649131
0.059761,-0.507908,-0.543074
-0.174595,2.085664,0.341772
0.059761,0.356616,-0.985497
0.294116,-0.507908,0.341772
0.762827,-0.075646,1.337223
1.348716,-0.075646,0.562983
0.176938,1.653402,0.231166
-0.643306,-0.940170,-0.985497
-0.760484,0.356616,1.116012
0.411294,0.140485,1.890252
-0.526128,-1.804694,0.009955
-1.463550,-0.291777,-1.096103
0.762827,-0.075646,1.447829
1.231538,0.788878,0.784195
-0.291773,-1.156301,0.894800
-0.994839,0.572747,-1.649131
0.176938,0.572747,-0.985497
0.762827,-0.940170,-0.543074
0.762827,-1.588563,1.005406
-0.057417,-0.507908,-0.432468
0.880005,-0.507908,0.562983
-1.346372,-1.804694,-0.321863
-1.697906,-1.372432,1.116012
-1.697906,-0.940170,0.341772
0.997183,-0.507908,0.784195
0.294116,-1.156301,-0.100651
-0.057417,-0.507908,1.005406
0.528472,-0.075646,0.894800
-0.174595,-2.020825,2.222069
-1.229195,-0.940170,0.231166
0.176938,-1.156301,-0.211257
0.997183,-1.372432,-0.321863
0.762827,-0.507908,1.558435
0.528472,-0.507908,1.337223
0.176938,-0.724039,-0.543074
-1.697906,-0.940170,-1.980949
-1.815083,-0.291777,-0.543074
-1.463550,-0.940170,2.222069
0.880005,-1.372432,1.779646
1.231538,0.140485,2.111463
0.762827,-2.669218,-0.432468
0.411294,-0.724039,0.452377
0.528472,-0.291777,1.337223
0.176938,-2.020825,0.452377
1.114360,-1.156301,0.784195
-0.408950,-0.940170,0.452377
-0.174595,-1.372432,1.226618
1.348716,-0.291777,-0.874891
0.880005,-0.075646,-0.653680
