ax,ay,az
-1.363325,-0.893525,-1.299303
0.238075,-1.486572,-0.229037
0.985394,0.094888,0.948256
0.131315,-0.498160,1.162309
-1.149805,-1.091207,0.413123
1.305674,-0.695842,1.697442
1.946234,1.083300,1.376363
-0.722765,-1.288890,0.199070
-0.295725,-0.893525,1.269336
0.451595,-1.288890,-1.192277
-1.043045,0.094888,0.520149
-0.082205,-0.893525,-0.657144
1.946234,0.490253,0.520149
0.878634,0.094888,0.199070
-1.790364,-0.695842,-1.513357
-0.509245,-0.300477,0.734203
0.131315,-1.091207,1.162309
-1.363325,0.094888,0.092043
-0.829525,-0.498160,-1.192277
-0.936285,-1.091207,-1.085250
-0.402485,-1.091207,-0.657144
-1.576844,-1.486572,0.627176
-0.188965,-0.893525,1.911496
2.907073,-1.288890,-0.550117
0.558355,-0.893525,-0.122010
-0.509245,-0.695842,-1.834437
0.771874,-2.079620,-1.299303
2.373274,-1.684255,-2.155516
0.131315,-0.300477,-2.583623
1.412434,-2.672668,-1.834437
1.946234,-0.695842,-0.764170
1.412434,-1.288890,-1.192277
0.558355,-1.486572,-1.406330
1.412434,-0.893525,-1.085250
0.665114,-0.102795,-1.727410
0.878634,0.094888,-0.336064
0.131315,-1.684255,-0.122010
0.985394,-0.300477,-1.192277
1.092154,-0.102795,-1.834437
0.024555,-0.300477,0.520149
0.344835,-0.300477,0.627176
-0.509245,1.083300,0.306096
-0.936285,0.687935,-0.443090
-2.217404,0.292570,-1.299303
-0.616005,0.292570,-0.229037
0.985394,1.280983,2.125549
-0.936285,1.083300,0.948256
-0.829525,2.071713,-0.122010
0.238075,0.687935,1.055283
-1.470085,1.280983,0.092043
-1.043045,0.687935,0.092043
-1.149805,1.280983,0.520149
0.451595,0.885618,-0.122010
-0.616005,1.676348,-0.657144
-0.722765,2.071713,0.413123
1.305674,2.071713,-0.764170
0.238075,0.885618,0.092043
-0.082205,1.874030,0.734203
-0.722765,2.071713,0.734203
-1.149805,1.083300,0.841229
0.131315,1.676348,1.590416
-2.644444,1.676348,0.306096
-0.616005,1.083300,1.162309
-0.509245,0.292570,1.376363
-0.829525,0.885618,1.162309
-1.149805,0.490253,0.841229
-0.402485,1.280983,0.627176
-1.363325,0.292570,-0.550117
-1.043045,0.292570,0.841229
0.238075,0.885618,1.269336
0.665114,-0.300477,1.804469
1.519194,-0.695842,1.055283
-0.402485,0.094888,-0.764170
0.024555,0.094888,0.413123
1.092154,0.490253,0.841229
0.344835,0.490253,0.841229
0.131315,0.687935,0.092043
0.238075,-0.102795,0.306096
0.238075,-0.893525,0.413123
-0.082205,-0.300477,0.948256
0.024555,-0.300477,0.948256
0.771874,0.094888,0.734203
1.198914,1.280983,-0.336064
0.558355,0.490253,-0.443090
-0.936285,0.292570,-1.192277
0.024555,0.094888,-0.871197
-0.616005,0.292570,-0.550117
0.985394,0.885618,0.199070
0.344835,-0.498160,-0.550117
-0.722765,0.292570,-0.978223
-0.295725,-0.300477,0.413123
0.665114,-0.102795,-0.336064
0.665114,0.292570,0.413123
-0.936285,0.490253,-1.299303
-0.509245,-0.300477,0.413123
-0.082205,-0.893525,1.162309
0.344835,-0.695842,-0.978223
-1.256565,-0.300477,-0.978223
0.238075,-0.498160,-0.443090
0.878634,-1.486572,-0.336064
