ax,ay,az
0.583743,0.619863,1.891900
0.505739,0.657310,1.666357
0.245726,0.782591,0.914732
-0.014553,0.907872,0.162544
-0.274831,1.032980,-0.589081
-0.534845,1.158261,-1.341269
-0.785572,1.176380,-1.887085
-0.998624,0.767405,-1.610794
-1.211676,0.358602,-1.335067
-1.424727,-0.050200,-1.058776
-1.637514,-0.459176,-0.783048
-1.793522,-0.809307,-0.516907
-1.397665,-0.592395,-0.351132
-1.001542,-0.375655,-0.184794
-0.605685,-0.158743,-0.019019
-0.209828,0.058169,0.147320
0.186029,0.274564,0.312530
0.324791,0.070249,0.017632
0.463819,-0.133894,-0.277830
0.602846,-0.338036,-0.573293
0.741874,-0.542179,-0.868755
0.880636,-0.746494,-1.163653
1.057870,-0.879195,-0.812369
1.242002,-0.998954,-0.342674
1.426134,-1.118713,0.127021
1.610266,-1.238472,0.596715
1.794397,-1.358231,1.065846
1.496709,-0.800506,0.857218
1.079891,-0.075740,0.480560
0.663339,0.649027,0.104466
0.246787,1.373793,-0.271628
-0.169765,2.098559,-0.647722
-0.389715,1.810378,-0.503374
-0.528477,1.102178,-0.143632
-0.667239,0.393978,0.216674
-0.806002,-0.314222,0.576980
-0.944499,-1.022423,0.937286
-0.916905,-0.902491,0.720764
-0.748427,-0.080572,0.015940
-0.579949,0.741348,-0.688884
-0.411471,1.563268,-1.394272
-0.242993,2.385187,-2.099096
-0.182766,2.461288,-2.260924
-0.229462,1.798644,-1.885393
-0.276158,1.136001,-1.509863
-0.323120,0.473357,-1.134333
-0.369816,-0.189287,-0.758802
-0.443575,-0.593430,-0.537206
-0.558193,-0.607063,-0.547919
-0.673076,-0.620695,-0.559196
-0.787695,-0.634155,-0.570473
-0.902313,-0.647788,-0.581187
-0.955907,-0.751498,-0.547919
-0.872597,-1.056245,-0.415412
-0.789287,-1.360992,-0.282341
-0.705976,-1.665739,-0.149834
-0.622666,-1.970486,-0.016764
-0.422880,-2.111988,0.174949
0.206724,-1.651762,0.583747
0.836328,-1.191535,0.993109
1.465932,-0.731308,1.402470
2.095535,-0.271082,1.811268
2.590357,0.170681,2.148456
2.038492,0.468698,1.927423
1.486627,0.766542,1.705827
0.934761,1.064559,1.484794
0.382896,1.362576,1.263197
-0.162336,1.654726,1.043856
-0.344345,1.620904,0.922626
-0.526089,1.587081,0.800833
-0.708099,1.553259,0.679603
-0.889843,1.519436,0.557809
-1.071852,1.485614,0.436579
-1.087771,1.136691,0.577544
-1.087771,0.757224,0.743319
-1.087771,0.377757,0.909657
-1.087771,-0.001710,1.075432
-1.087771,-0.381350,1.241771
-0.942907,-0.419486,0.963788
-0.765938,-0.382212,0.587694
-0.588970,-0.345111,0.211599
-0.412002,-0.307838,-0.164495
-0.234768,-0.270564,-0.541153
-0.219380,-0.401885,-0.812933
-0.266341,-0.598089,-1.045243
-0.313038,-0.794294,-1.277553
-0.359999,-0.990499,-1.509299
-0.406695,-1.186703,-1.741609
-0.040023,-1.168584,-1.548205
0.579498,-1.019662,-1.094299
1.199020,-0.870740,-0.640956
1.818542,-0.721645,-0.187049
2.437798,-0.572722,0.266294
2.479453,-0.461074,0.563448
1.995510,-0.383248,0.717945
1.511832,-0.305422,0.873006
1.027889,-0.227596,1.027504
0.543945,-0.149770,1.182565
0.216806,-0.140796,1.168469
0.102453,-0.225352,0.925445
