ax,ay,az
-0.488699,0.330061,-0.140833
-0.488699,0.330061,-0.140833
-0.437127,0.243766,-0.122788
-0.366598,0.125142,-0.097654
-0.295791,0.006517,-0.071876
-0.224984,-0.112351,-0.046742
-0.154176,-0.230975,-0.021609
-0.159473,-0.231218,-0.135033
-0.214390,-0.154890,-0.337392
-0.269308,-0.078319,-0.540395
-0.323947,-0.001748,-0.743399
-0.378864,0.074824,-0.946402
-0.390851,0.046383,-1.089471
-0.363532,-0.077590,-1.177762
-0.335934,-0.201562,-1.266697
-0.308614,-0.325778,-1.354987
-0.281295,-0.449750,-1.443277
-0.282131,-0.602407,-1.499345
-0.320323,-0.793227,-1.512234
-0.358514,-0.983805,-1.525123
-0.396984,-1.174625,-1.537368
-0.435176,-1.365203,-1.550257
-0.395869,-1.436426,-1.458744
-0.199058,-1.264809,-1.155206
-0.002247,-1.093192,-0.851667
0.194564,-0.921575,-0.548773
0.391375,-0.749958,-0.245235
0.599616,-0.572751,0.022859
0.845491,-0.377312,0.174950
1.091644,-0.181873,0.326397
1.337519,0.013566,0.477844
1.583393,0.209006,0.629936
1.752049,0.401771,0.749805
1.407211,0.578249,0.661514
1.062652,0.754971,0.572579
0.717814,0.931449,0.484289
0.373255,1.107928,0.395354
0.029812,1.273711,0.294819
-0.276277,1.149495,-0.135033
-0.582645,1.025523,-0.564885
-0.889012,0.901550,-0.994736
-1.195101,0.777578,-1.424588
-1.501469,0.653605,-1.854440
-1.473870,0.444553,-1.726838
-1.424807,0.230154,-1.562502
-1.375465,0.015754,-1.398166
-1.326401,-0.198888,-1.233829
-1.277059,-0.413288,-1.069493
-1.008326,-0.547470,-0.683464
-0.697498,-0.666338,-0.254901
-0.386670,-0.785449,0.173661
-0.075842,-0.904316,0.602869
0.234986,-1.023184,1.031432
0.247809,-1.201607,0.899318
0.149125,-1.402394,0.557112
0.050441,-1.603181,0.214907
-0.048244,-1.803968,-0.127299
-0.146928,-2.004755,-0.469505
0.081105,-1.623600,-0.234923
0.490339,-0.919388,0.319953
0.899572,-0.215175,0.874829
1.308806,0.489038,1.430350
1.718039,1.193250,1.985226
1.800555,1.541589,2.115406
1.598447,1.579753,1.875024
1.396060,1.617917,1.635287
1.193674,1.656081,1.394905
0.991287,1.694002,1.154523
0.687150,1.761336,0.908985
0.250876,1.865862,0.657003
-0.185120,1.970388,0.405021
-0.621394,2.074914,0.153039
-1.057389,2.179683,-0.098943
-1.255315,1.998342,-0.191745
-0.953129,1.217559,0.049282
-0.650943,0.436775,0.290952
-0.349036,-0.344009,0.531979
-0.046850,-1.124793,0.773650
0.266766,-1.667112,0.970208
0.615227,-1.486744,1.033365
0.963689,-1.306376,1.096522
1.312151,-1.125765,1.159034
1.660612,-0.945398,1.222191
1.946351,-0.782532,1.283414
1.803900,-0.739749,1.334326
1.661449,-0.696723,1.384593
1.518998,-0.653697,1.435505
1.376546,-0.610672,1.486417
1.221829,-0.559381,1.521862
0.772732,-0.306088,1.205435
0.323356,-0.053038,0.889007
-0.125742,0.200255,0.572579
-0.575118,0.453304,0.255507
-1.024215,0.706597,-0.060920
-1.311627,0.750838,-0.352859
-1.590396,0.784141,-0.644153
-1.869444,0.817443,-0.934802
-2.148492,0.850989,-1.225452
-2.427541,0.884291,-1.516745
-2.178321,0.746463,-1.353698
