ax,ay,az
-0.892038,-1.202712,0.844962
-0.821365,-0.927531,0.654711
-0.532928,-0.471235,0.071820
0.028141,-0.024102,-0.425840
0.241987,0.326722,-0.569386
0.166220,0.610598,-0.579941
0.155508,0.667729,-0.595641
0.547015,0.663334,-0.574927
1.088228,0.708496,-0.316202
1.059097,0.673432,0.077494
0.795610,0.551411,0.447441
0.864976,0.409005,0.594285
1.131467,0.402460,0.175522
0.683004,0.411343,-0.427291
-0.760099,0.244065,-0.593662
-1.949904,0.054347,-0.312508
-1.671394,0.084268,0.347170
-0.887335,0.184691,1.240900
-0.370943,0.156079,1.957178
-0.233125,0.062388,2.092940
-0.456899,-0.031209,1.755713
-0.889948,0.021808,1.480099
-1.194584,0.121108,1.457011
-0.982566,0.127280,1.354629
-0.463300,0.175060,0.779786
-0.064870,0.053973,-0.111306
0.189473,-0.194746,-0.667546
0.138003,-0.481521,-0.520174
-0.019801,-0.804668,-0.083336
0.428009,-1.000744,0.171827
1.317358,-0.904997,0.120637
1.748708,-0.682646,-0.264615
1.419644,-0.466560,-0.723487
0.876602,-0.318451,-1.071400
0.808804,-0.381752,-0.808453
0.931076,-0.527150,-0.144422
0.607106,-0.639167,0.117734
-0.091649,-0.856656,0.024587
-0.501445,-1.061802,0.117998
-0.479107,-1.024120,0.571196
-0.364150,-0.790642,0.868051
-0.115947,-0.439164,0.716193
0.186860,-0.018492,0.258905
0.571835,0.296146,-0.066712
0.785812,0.505781,-0.190335
0.523109,0.771237,-0.340742
0.215077,0.884750,-0.182155
0.141138,0.848471,0.207186
0.189211,0.809760,0.348093
-0.264999,0.649495,-0.063018
-1.206602,0.315502,-0.306043
-2.017441,0.080247,-0.084127
-2.070217,-0.013349,-0.107744
-1.241873,-0.026440,-0.331902
-0.188971,-0.082822,-0.262504
0.016645,-0.453750,0.191486
-0.381785,-0.893496,0.864752
-0.549910,-1.110611,1.381808
0.034150,-0.956237,1.343150
0.645512,-0.551648,1.088515
0.901553,-0.148742,0.674633
1.203577,0.405265,0.219324
1.694757,1.051560,-0.456713
2.089660,1.511222,-1.340944
1.902071,1.468771,-1.965791
0.892409,0.845852,-2.015662
-0.558662,-0.216439,-1.353874
-1.845789,-1.408699,-0.215139
-2.477008,-2.268182,0.823721
-2.443174,-2.671461,1.409118
-1.927304,-2.883340,1.740276
-1.386092,-2.793203,2.251922
-1.366497,-2.470897,2.533736
-1.234558,-2.051067,2.074733
-0.330838,-1.304069,1.077828
0.994303,-0.263564,0.030129
1.796520,0.670160,-1.135917
1.705991,1.135993,-2.169235
1.244595,1.219024,-2.156701
0.496983,1.155161,-1.394246
-0.240440,1.144408,-0.988677
-0.260689,1.340765,-1.231702
0.395350,1.602481,-1.347145
0.794695,1.773312,-1.184733
0.542443,1.763868,-1.024695
0.184509,1.633337,-1.018230
0.246298,1.542265,-1.158610
0.593259,1.507856,-1.380657
0.818471,1.373305,-1.481192
1.103120,1.280456,-1.194364
0.985550,1.093449,-0.921522
0.709653,0.631262,-0.728764
0.493325,0.136443,-0.244165
-0.118821,-0.265995,0.282257
-0.817446,-0.594753,0.640330
-0.928223,-0.636549,0.682682
-0.536716,-0.394749,0.475015
-0.440570,-0.237570,0.318672
-0.929399,-0.152482,0.181063
-0.817054,-0.057016,-0.305119
