ax,ay,az
-3.041802,2.395794,-1.429352
-1.245462,-2.769255,-4.480304
2.629973,-2.158788,2.911300
1.573794,3.796281,2.226147
-2.434706,1.234704,-2.227356
0.376232,-2.888955,-1.324564
1.182923,-0.877998,2.072995
-1.045870,2.587311,-0.691805
0.176640,-1.141338,-2.150779
2.521862,-1.273008,2.677542
1.108075,3.221721,2.117327
-2.759044,1.803279,-2.477236
-1.137351,-2.871000,-1.062594
0.276436,-1.745823,0.231139
0.750470,1.887069,1.528901
-0.197598,1.198794,-0.732108
0.850266,-0.943833,0.323836
-1.669599,-0.249573,-1.380989
-3.233078,0.408774,-1.034381
-0.447089,-0.973758,-1.272170
3.503197,-1.500438,3.008028
3.178855,2.605266,2.431693
1.174608,1.581834,0.154562
0.426132,0.103539,-0.248470
-0.131065,-0.117903,-0.083227
-0.663314,-0.231618,-0.115468
-1.245462,-0.477003,-0.687774
-1.461689,-0.195708,-0.655531
-0.646684,0.115509,0.021562
0.342969,0.217254,0.436685
0.625726,0.253164,0.420564
0.534246,0.486579,0.420564
0.018630,0.372864,-0.075165
0.085160,0.091569,-0.175924
0.318018,-0.016161,-0.002619
-0.047902,-0.123888,-0.022771
0.035260,-0.028131,-0.159802
-0.438774,-0.500943,-0.671652
-0.347293,-0.584733,-0.550743
-0.014636,0.049674,0.009472
0.101793,-0.105933,0.364139
0.001997,-0.297453,0.017532
-0.247497,0.025734,-0.357288
-0.813009,-0.111918,-0.715986
-1.045870,-0.459048,-0.405651
-0.646684,-0.441093,-0.204136
-0.546885,-0.459048,0.077987
0.309703,-0.135858,0.150533
0.451080,-0.147828,0.247261
0.218222,-0.357303,-0.018741
0.051893,-0.219648,-0.059044
0.135059,-0.255558,0.069926
0.376232,0.025734,0.287564
0.733837,0.235209,0.440716
0.500979,0.283089,0.251290
0.234855,0.031719,-0.038893
-0.081169,0.205284,-0.377439
-0.472037,0.043689,-0.401622
-0.164331,-0.087978,0.045744
-0.264127,0.013764,0.013501
0.184956,0.181344,0.215018
0.692256,0.079599,0.662383
0.509294,0.025734,0.215018
0.068527,0.019749,-0.111439
-0.147698,-0.195708,-0.212196
-0.247497,-0.028131,-0.087256
0.085160,0.001794,0.239199
0.110108,0.163389,0.086047
-0.205913,0.079599,-0.127559
-0.472037,0.037704,-0.087256
-0.097802,-0.315408,-0.042923
-0.255812,-0.309423,-0.220257
-0.488670,-0.536853,0.041713
0.060211,0.055659,0.206956
0.459398,0.205284,0.287564
0.434450,0.025734,0.194866
1.099760,-0.028131,0.859868
0.767103,0.151419,0.372199
0.051893,-0.076008,-0.204136
-0.230864,-0.159798,-0.216227
-0.596784,-0.076008,-0.341166
-0.422141,-0.363288,0.073956
0.143374,-0.195708,0.311745
0.160007,0.115509,0.130381
0.010312,-0.052068,0.146502
0.168322,0.007779,0.259351
-0.322342,-0.010176,-0.083227
-0.338975,-0.243588,0.029623
-0.230864,-0.064038,0.033653
0.076845,0.049674,0.061865
0.309703,0.061644,0.327867
0.476031,0.085584,0.428624
0.409498,0.157404,0.194866
0.384550,0.073614,0.134411
0.351284,0.085584,0.142472
-0.097802,0.139449,-0.059044
-0.047902,0.049674,0.065896
-0.114432,0.187329,-0.079196
-0.388874,0.019749,-0.179954
-0.621732,0.067629,-0.337136
